time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2012-01-01T15:00:00Z,45629.06784397553,4722.847875156694,30440.009752702907,4722.8669145397525,-15189.058091272622,0.019039383058952808,9.414489344828528e-5,1.9043864608152356e-4
2012-01-01T16:00:00Z,49726.942425092944,2629.061059783272,29502.930219662052,2629.0702013528385,-20224.012205430892,0.009141569566509133,1.2535257043167882e-4,9.143721337585252e-5
2012-01-01T17:00:00Z,50446.22436797794,2162.9409170509534,28979.916738392934,2162.9390245166533,-21466.307629585008,-0.001892534300168336,1.3305257194826283e-4,-1.8929797707779546e-5
2012-01-01T18:00:00Z,52896.29967625516,2644.993348287409,29485.383442168182,2644.9907607892937,-23410.91623408698,-0.002587498115190101,1.4510565442180006e-4,-2.5881071685439338e-5
2012-01-01T19:00:00Z,63349.76430003507,5943.808902816788,37283.723490825105,5943.819917043049,-26066.040809209968,0.011014226261067961,1.6156266042670196e-4,1.1016818823901069e-4
2012-01-01T20:00:00Z,73702.56841124254,7662.540256439594,45063.68623619521,7662.539446374043,-28638.88217504733,-8.100655504676979e-4,1.7750965824516935e-4,-8.102562262163836e-6
2012-01-01T21:00:00Z,85704.88824953171,9873.685012839447,52664.43880907099,9873.727421450452,-33040.44944046072,0.04240861100515758,2.0479147379408102e-4,4.241859327591266e-4
2012-01-01T22:00:00Z,87425.82713652449,12719.014935997468,52344.74050966347,12719.009835831352,-35081.08662686102,-0.005100166115880711,2.174397610891735e-4,-5.101366608843294e-5
2012-01-01T23:00:00Z,86190.70802557145,14388.560931525637,52388.77014136157,14388.619909396284,-33801.93788420988,0.05897787064714066,2.095113351553367e-4,5.899175304176298e-4
2012-01-02T00:00:00Z,80088.89228264996,17632.76929521017,49191.52345355114,17632.764404027876,-30897.36882909882,-0.004891182295978069,1.9150822116608036e-4,-4.8923335976791546e-5
2012-01-02T01:00:00Z,74770.68395081162,19788.67904864177,47787.27598862127,19788.68320665009,-26983.40796219035,0.004158008319791406,1.672486899587056e-4,4.1589870447217036e-5
2012-01-02T02:00:00Z,69381.37893952729,21478.50533926499,47289.21297726725,21478.483140060816,-22092.165962260042,-0.02219920417337562,1.369317700979669e-4,-2.2204429491096565e-4
2012-01-02T03:00:00Z,65023.039360984985,20120.867971074855,47146.593714250994,20120.849614868694,-17876.44564673399,-0.01835620616111555,1.1080187201422614e-4,-1.836052690201211e-4
2012-01-02T04:00:00Z,60685.51732823367,16981.864203591427,45231.085247144256,16981.75706645107,-15454.432081089413,-0.10713714035591693,9.578973579763434e-5,-0.0010716235862922533
2012-01-02T05:00:00Z,58261.14805416454,16196.745628453426,43797.42311174694,16196.878794156017,-14463.724942417604,0.13316570259121363,8.964913001100532e-5,0.0013319704754845344
2012-01-02T06:00:00Z,59623.6957304194,16477.112633025063,43365.42848977091,16477.109521863604,-16258.267240648493,-0.003111161458946299,1.0077207077798165e-4,-3.111893773806651e-5
2012-01-02T07:00:00Z,68400.50546764392,16630.189461367463,48545.07235633905,16630.166076656937,-19855.43311130487,-0.023384710526443087,1.2306804170479892e-4,-2.3390214892336507e-4
2012-01-02T08:00:00Z,70586.12901441989,15424.247089661847,49594.2773549023,15424.227033224728,-20991.85165951759,-0.020056437118910253,1.3011179665597757e-4,-2.0061158065457613e-4
2012-01-02T09:00:00Z,68152.71490306268,11985.290016201703,46618.98716906231,11985.172998794455,-21533.727734000364,-0.1170174072485679,1.3347045556608261e-4,-0.001170449511698265
2012-01-02T10:00:00Z,63221.225561565254,9403.305120224504,43033.8810431136,9403.464250034558,-20187.344518451653,0.15912981005385518,1.251252965965989e-4,0.0015916726652346151
2012-01-02T11:00:00Z,56574.28066397738,7684.186308955512,39348.443359978526,7684.1882367745975,-17225.83730399885,0.0019278190857221489,1.0676926823226026e-4,1.9282728617743318e-5
2012-01-02T12:00:00Z,51511.1724043693,6619.51310050816,36809.674444112956,6619.433476300855,-14701.497960256347,-0.0796242073056419,9.112289588212064e-5,-7.964294949919988e-4
2012-01-02T13:00:00Z,43699.9872548011,5575.847684331231,31741.617932479705,5575.896422985188,-11958.369322321392,0.048738653957116185,7.412042266874125e-5,4.8750126213068613e-4
2012-01-02T14:00:00Z,40466.249646420525,4922.457364825875,29323.132074166817,4922.499680815993,-11143.117572253708,0.04231599011836806,6.906732532179315e-5,4.232595058773075e-4
2012-01-02T15:00:00Z,39626.90341579673,4779.889566939362,29123.489449517092,4779.9173433274245,-10503.41396627964,0.02777638806219329,6.510231133205032e-5,2.7782926154803806e-4
2012-01-02T16:00:00Z,34845.374279463154,2586.857575994159,23715.49302780434,2586.714972989559,-11129.881251658815,-0.14260300460000508,6.898528389535542e-5,-0.0014263657093874303
2012-01-02T17:00:00Z,34841.71382984915,2182.8094603307213,22836.163165872313,2182.893115943721,-12005.550663976835,0.08365561299979163,7.441286228917112e-5,8.367530411816013e-4
2012-01-02T18:00:00Z,38323.19420337396,2316.9661054701346,23909.298200960187,2316.966320582343,-14413.896002413774,2.1511220847969525e-4,8.934028003366558e-5,2.1516284226035612e-06
2012-01-02T19:00:00Z,44262.220296930405,2789.472295170176,26494.718791935426,2789.4708111547607,-17767.50150499498,-0.0014840154153716867,1.1012661390709391e-4,-1.4843647275356515e-5
2012-01-02T20:00:00Z,57100.1388946721,4683.632367908507,35059.129689709385,4683.638526553684,-22041.009204962713,0.006158645176583377,1.3661469003704567e-4,6.160094817639285e-5
2012-01-02T21:00:00Z,74053.93579793588,8252.76089251813,45801.62904394298,8253.706090036596,-28252.306753992896,0.9451975184656476,1.7511358459753435e-4,0.0094542000199724
2012-01-02T22:00:00Z,89905.87494838919,12050.4240780972,52047.128192894925,12048.757084211766,-37858.74675549426,-1.6669938854338398,2.3465626755549493e-4,-0.016673862676391763
