time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2018-01-03T00:00:00Z,439413.2364340598,2132446.0230594277,419812.12762422697,1817240.9034153307,-19601.108809832833,-315205.11964409705,1.447790500122094e-4,4.934317129724481e-4
2018-01-03T01:00:00Z,454790.8587046374,2011132.2115478367,438778.084593955,1752193.3766718793,-16012.774110682367,-258938.83487595734,1.1827464692414338e-4,4.053507537954937e-4
2018-01-03T02:00:00Z,461683.45655503223,1939180.6755175865,447425.73055464914,1716716.3369982338,-14257.726000383089,-222464.33851935272,1.0531139057981926e-4,3.482524641567715e-4
2018-01-03T03:00:00Z,456227.4080541033,1829694.3000752903,442998.4124447775,1628891.7002193679,-13228.995609325822,-200802.5998559224,9.771291183145145e-5,3.143425174315198e-4
2018-01-03T04:00:00Z,441912.8457842379,1683481.7279670222,428695.73277184414,1489630.2251120994,-13217.113012393762,-193851.5028549228,9.762514378158283e-5,3.0346105806907785e-4
2018-01-03T05:00:00Z,418230.23854905396,1560797.5502932845,403805.530280469,1360596.4969717106,-14424.708268584975,-200201.05332157388,1.0654476642573188e-4,3.134008381300815e-4
2018-01-03T06:00:00Z,388031.2592537813,1468871.1879567439,371801.5756565138,1253956.397995492,-16229.683597267489,-214914.7899612519,1.1987679860398489e-4,3.364341704647194e-4
2018-01-03T07:00:00Z,381969.3838592293,1350834.3311998777,363755.4811576209,1102776.7716670723,-18213.90270160837,-248057.55953280535,1.345327734128406e-4,3.8831687332439364e-4
2018-01-03T08:00:00Z,366598.2661152654,1301602.736884323,345462.38511777273,1024473.9342907139,-21135.88099749264,-277128.8025936091,1.561152892765453e-4,4.338258843389595e-4
2018-01-03T09:00:00Z,346336.0200372298,1304688.9075936014,324053.41954261874,997237.4137675208,-22282.600494611077,-307451.4938260806,1.6458526722697647e-4,4.812939505101787e-4
2018-01-03T10:00:00Z,335749.66665989236,1292736.1628698595,311811.0030485135,962323.2069429101,-23938.66361137887,-330412.9559269494,1.7681739384450859e-4,5.172385239662711e-4
2018-01-03T11:00:00Z,314396.6749738935,1236224.5361616486,288877.3172700384,894547.1902506028,-25519.357703855087,-341677.3459110458,1.8849282462186418e-4,5.348721437872886e-4
2018-01-03T12:00:00Z,297827.57296122215,1179345.631051076,270476.5862607892,828254.6588309929,-27350.986700432957,-351090.97222008323,2.020217279442279e-4,5.496085216741567e-4
2018-01-03T13:00:00Z,284409.2391644149,1146719.0707371742,256680.26979048626,784269.4642661947,-27728.969373928616,-362449.6064709795,2.0481360940974606e-4,5.673896743463456e-4
2018-01-03T14:00:00Z,270607.73654191726,1095639.2983328386,241353.3438441626,731669.1925119573,-29254.392697754665,-363970.1058208813,2.1608079545685447e-4,5.697699104276715e-4
2018-01-03T15:00:00Z,264096.0295871232,1109446.3969935395,234596.6715405777,744192.9773979196,-29499.3580465455,-365253.4195956199,2.178901752642894e-4,5.717788489717707e-4
2018-01-03T16:00:00Z,251522.7868703037,1087048.7856085224,221793.61701871606,717057.7015701011,-29729.16985158765,-369991.0840384213,2.1958762693084525e-4,5.791953334633287e-4
2018-01-03T17:00:00Z,248795.6712836545,1097545.4710774152,219105.57091197526,725998.1868339825,-29690.100371679233,-371547.2842434327,2.192990492671789e-4,5.816314567526772e-4
2018-01-03T18:00:00Z,256750.5658982927,1172178.7298507083,225746.29380531947,791186.1035243748,-31004.27209297323,-380992.6263263335,2.2900587428446617e-4,5.964174834797776e-4
2018-01-03T19:00:00Z,268262.6913651434,1268960.6900825484,237774.07618243463,879864.7034455098,-30488.615182708774,-389095.98663703864,2.2519709395858644e-4,6.091027309892689e-4
2018-01-03T20:00:00Z,308064.56439301406,1454403.1790208458,277611.12467468233,1059230.2282221643,-30453.439718331734,-395172.9507986815,2.249372785386704e-4,6.186157961302707e-4
2018-01-03T21:00:00Z,362284.4920135764,1693629.3832310706,333506.4074249693,1300619.2705906024,-28778.084588607075,-393010.11264046817,2.1256265593604803e-4,6.152300232770431e-4
2018-01-03T22:00:00Z,377954.5421286953,1882380.9534183675,349397.16663672886,1495709.5265301384,-28557.375491966435,-386671.4268882291,2.1093243931663642e-4,6.053072511715236e-4
2018-01-03T23:00:00Z,399221.97327169054,1855447.164023157,375878.4049295884,1513371.0692416215,-23343.568342102168,-342076.09478153544,1.724218604801195e-4,5.354963574372247e-4
2018-01-04T00:00:00Z,419597.2281135627,1683326.763754192,402590.5697461321,1418160.13127142,-17006.65836743056,-265166.632482772,1.2561574277285934e-4,4.1509993821434464e-4
2018-01-04T01:00:00Z,433744.0081169818,1512839.9599895624,420579.77216787764,1319019.867417157,-13164.235949104128,-193820.09257240547,9.723457960152643e-5,3.034118874543208e-4
2018-01-04T02:00:00Z,437710.99373174144,1389210.4127198774,427223.50618276815,1237548.746371908,-10487.487548973295,-151661.66634796932,7.746339756011882e-5,2.3741580055181648e-4
2018-01-04T03:00:00Z,434950.80206318403,1288527.185080359,425396.81362643035,1159480.9183365828,-9553.988436753687,-129046.26674377616,7.056832259443129e-5,2.0201296388833387e-4
2018-01-04T04:00:00Z,420879.25027765834,1209672.2867528445,411687.74578457593,1090040.847779506,-9191.504493082408,-119631.43897333858,6.789091890678477e-5,1.8727470519712676e-4
2018-01-04T05:00:00Z,400042.50289729645,1119196.8996852206,390080.6832933434,999446.380950123,-9961.819603953045,-119750.5187350976,7.358067304487486e-5,1.8746111628997782e-4
2018-01-04T06:00:00Z,367108.49520206184,1063776.8915361892,355527.4932178656,931123.0728370931,-11581.00198419625,-132653.8186990961,8.554038864476589e-5,2.0766033580589833e-4
2018-01-04T07:00:00Z,362166.5942471273,993638.0727310309,349087.52797767374,829360.4446642195,-13079.066269453557,-164277.62806681136,9.660549349066988e-5,2.571652120104626e-4
2018-01-04T08:00:00Z,345255.02205334505,988567.5523004669,328990.4037500858,785021.5388405405,-16264.618303259253,-203546.01345992647,1.2013483571785501e-4,3.1863714080421153e-4
2018-01-04T09:00:00Z,328857.51072400075,1033042.5773158162,309805.6901298169,790859.5888842263,-19051.820594183868,-242182.9884315899,1.4072185983913792e-4,3.791206404563357e-4
2018-01-04T10:00:00Z,316261.02859652665,1043179.7409688968,295031.0346092274,772903.7715945231,-21229.99398729927,-270275.9693743737,1.5681043307632755e-4,4.230982500990721e-4
2018-01-04T11:00:00Z,298993.32561003853,1019456.0682900569,275930.71045404003,727457.4036062558,-23062.6151559985,-291998.6646838011,1.7034666484824854e-4,4.57103620218098e-4
2018-01-04T12:00:00Z,284187.8354131044,982557.9660796056,259110.56352493473,673681.7050850962,-25077.271888169664,-308876.26099450944,1.8522746014479436e-4,4.835243245132994e-4
2018-01-04T13:00:00Z,270292.65629531676,950314.2750359749,243880.91139685336,627751.4973136694,-26411.744898463396,-322562.7777223055,1.9508423593088357e-4,5.049496154516186e-4
2018-01-04T14:00:00Z,255927.6165147631,893569.9228437484,228692.63697733238,566591.1802739489,-27234.979537430714,-326978.7425697994,2.0116486790549117e-4,5.118625015798177e-4
2018-01-04T15:00:00Z,244624.39078162122,856927.4746788593,216751.6150079735,529856.9562650596,-27872.775773647707,-327070.5184137997,2.0587580207134495e-4,5.120061702866131e-4
2018-01-04T16:00:00Z,230317.1430236816,818087.7540544525,203444.8194459417,493125.1566080887,-26872.32357773988,-324962.5974463638,1.9848619366136036e-4,5.087063664796609e-4
2018-01-04T17:00:00Z,226798.53532494762,812385.7673717453,200142.37814241048,494657.63876108837,-26656.157182537136,-317728.12861065695,1.9688953065389225e-4,4.973813081998993e-4
2018-01-04T18:00:00Z,232276.86385196855,849831.919829771,205583.539560352,536222.3609000858,-26693.324291616562,-313609.55892968527,1.971640568960771e-4,4.909339735405737e-4
2018-01-04T19:00:00Z,246988.11474447494,959481.9510070983,220891.39266128678,648637.154790278,-26096.722083188157,-310844.79621682037,1.927573928746968e-4,4.866059296213898e-4
2018-01-04T20:00:00Z,287395.0308746515,1139260.1924697289,263915.58254863997,836983.8723612486,-23479.448326011538,-302276.3201084803,1.7342550650733835e-4,4.7319257564898095e-4
2018-01-04T21:00:00Z,346562.46079361736,1361033.3016833682,322567.8893180856,1057465.0305227614,-23994.57147553173,-303568.27116060676,1.7723034433311577e-4,4.75215035250675e-4
2018-01-04T22:00:00Z,366504.06046066113,1581069.2839921936,343433.9415375896,1283039.651255044,-23070.11892307154,-298029.6327371497,1.7040208968563338e-4,0.00046654468164757605
2018-01-04T23:00:00Z,399993.14478126814,1745466.5023951274,378930.77977603575,1450349.0516102752,-21062.365005232394,-295117.45078485226,1.5557228042824975e-4,4.61985863152394e-4
2018-01-05T00:00:00Z,431866.44534943165,1793651.1204860774,412471.59590058954,1499042.8265232092,-19394.849448842113,-294608.29396286816,1.4325556301817867e-4,4.611888135260209e-4
2018-01-05T01:00:00Z,454728.2963462997,1827343.3900721616,437791.1389797691,1547285.225436819,-16937.15736653062,-280058.16463534255,1.2510238972825285e-4,4.384115970704059e-4
2018-01-05T02:00:00Z,465854.22668806015,1861456.3716859831,448956.45584252157,1593760.514062144,-16897.770845538587,-267695.85762383905,1.248114703140587e-4,4.1905926443105973e-4
2018-01-05T03:00:00Z,464152.02701864,1801893.8890995886,448161.81272773375,1550950.0612920665,-15990.214290906268,-250943.82780752215,1.1810801404090608e-4,3.928351257579188e-4
2018-01-05T04:00:00Z,450391.38410943514,1726486.0591702005,436338.6778033844,1500204.6144255858,-14052.706306050764,-226281.44474461465,1.0379706009641634e-4,3.542278787231829e-4
2018-01-05T05:00:00Z,431659.3736661155,1698496.5927665567,416606.8041818468,1474497.1896868045,-15052.569484268723,-223999.4030797521,1.111823178636691e-4,3.506555010630769e-4
2018-01-05T06:00:00Z,403869.2790503885,1680349.2755301334,388993.2060543601,1455660.7159891897,-14876.072996028408,-224688.5595409437,1.0987866743522469e-4,3.517343276174671e-4
2018-01-05T07:00:00Z,397826.4542682243,1566663.4651860576,381874.4353411571,1330378.8959655953,-15952.018927067227,-236284.56922046235,1.1782589283311436e-4,3.6988707502928135e-4
