time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electric_unitized
2018-01-02T08:00:00Z,1602261.4885859268,53405.94344861791,1602261.488585928,53405.94344861791,1.1641532182693481e-9,0,0.038797284190106696
2018-01-02T09:00:00Z,1702989.8902293157,56776.6776501211,1702989.8902293157,56776.67765012109,0,-7.275957614183426e-12,0
2018-01-02T10:00:00Z,1769598.2797590173,53153.652282568495,1769598.2797590178,53153.652282568495,4.656612873077393e-10,0,0.015518913676042677
2018-01-02T11:00:00Z,1802066.9776472137,49472.50825835855,1802066.9776472135,49472.50825835856,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-02T12:00:00Z,1846140.7940120855,53171.989975763165,1846140.794012085,53171.98997576317,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-02T13:00:00Z,1862359.7525562209,45712.541730336,1862359.7525562218,45712.54173033601,9.313225746154785e-10,7.275957614183426e-12,0.031037827352085354
2018-01-02T14:00:00Z,1843157.5794357387,46222.00425497856,1843157.5794357385,46222.00425497855,-2.3283064365386963e-10,-7.275957614183426e-12,-0.007759456838021339
2018-01-02T15:00:00Z,1824834.6775262337,30290.39386898558,1824834.6775262344,30290.393868985586,6.984919309616089e-10,7.275957614183426e-12,0.023278370514064017
2018-01-02T16:00:00Z,1819544.6690669763,22232.678383081882,1819544.669066976,22232.678383081893,-2.3283064365386963e-10,1.0913936421275139e-11,-0.007759456838021339
2018-01-02T17:00:00Z,1837132.3640012227,17352.264012401978,1837132.3640012224,17352.264012401974,-2.3283064365386963e-10,-3.637978807091713e-12,-0.007759456838021339
2018-01-02T18:00:00Z,1838389.5830670155,18366.82646532228,1838389.583067015,18366.82646532228,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-02T19:00:00Z,1869587.4376009263,16487.65656673495,1869587.437600926,16487.65656673495,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-02T20:00:00Z,1901734.7032013796,27152.282178734313,1901734.7032013806,27152.282178734313,9.313225746154785e-10,0,0.031037827352085354
2018-01-02T21:00:00Z,1949263.5382070243,41361.7021929638,1949263.5382070239,41361.70219296381,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-02T22:00:00Z,1930910.3601008686,45720.379615330465,1930910.3601008682,45720.37961533046,-4.656612873077393e-10,-7.275957614183426e-12,-0.015518913676042677
2018-01-02T23:00:00Z,1821501.5205769655,42161.83194320433,1821501.520576966,42161.83194320433,4.656612873077393e-10,0,0.015518913676042677
2018-01-03T00:00:00Z,1648713.5001974693,43438.07623570523,1648713.500197469,43438.07623570523,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-03T01:00:00Z,1515146.5264635063,45624.40249530347,1515146.526463505,45624.40249530347,-1.1641532182693481e-9,0,-0.038797284190106696
2018-01-03T02:00:00Z,1391531.3385676197,49300.66632696968,1391531.3385676192,49300.66632696966,-4.656612873077393e-10,-2.1827872842550278e-11,-0.015518913676042677
2018-01-03T03:00:00Z,1298225.6511356758,45024.65640860159,1298225.6511356747,45024.65640860157,-1.1641532182693481e-9,-2.1827872842550278e-11,-0.038797284190106696
2018-01-03T04:00:00Z,1183232.3671401166,36674.942735497076,1183232.3671401162,36674.942735497076,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-03T05:00:00Z,1140118.810812252,36194.24376993808,1140118.8108122526,36194.243769938075,4.656612873077393e-10,-7.275957614183426e-12,0.015518913676042677
2018-01-03T06:00:00Z,1128158.9562315228,33615.94931830348,1128158.9562315226,33615.94931830348,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-03T07:00:00Z,1216287.1617350827,37685.51230360884,1216287.1617350827,37685.51230360885,0,7.275957614183426e-12,0
2018-01-03T08:00:00Z,1354290.1028812008,47725.62115463124,1354290.1028812004,47725.621154631255,-4.656612873077393e-10,1.4551915228366852e-11,-0.015518913676042677
2018-01-03T09:00:00Z,1424621.2030903692,53371.929985434224,1424621.2030903688,53371.929985434224,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-03T10:00:00Z,1416184.9931961456,51328.31238658491,1416184.9931961456,51328.31238658492,0,7.275957614183426e-12,0
2018-01-03T11:00:00Z,1426299.0089879257,50968.8048691956,1426299.0089879243,50968.80486919561,-1.3969838619232178e-9,7.275957614183426e-12,-0.04655674102812803
2018-01-03T12:00:00Z,1457401.7458040377,48409.14388000078,1457401.7458040363,48409.14388000079,-1.3969838619232178e-9,7.275957614183426e-12,-0.04655674102812803
2018-01-03T13:00:00Z,1486110.6446718744,54661.40995165224,1486110.6446718734,54661.409951652255,-9.313225746154785e-10,1.4551915228366852e-11,-0.031037827352085354
2018-01-03T14:00:00Z,1481601.2574828474,40123.16847921003,1481601.2574828481,40123.16847921004,6.984919309616089e-10,1.4551915228366852e-11,0.023278370514064017
2018-01-03T15:00:00Z,1480266.5818139657,24272.82069330156,1480266.5818139652,24272.82069330156,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-03T16:00:00Z,1487799.551841534,21664.13595173546,1487799.5518415337,21664.13595173547,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-03T17:00:00Z,1532296.4780545568,14053.105968207074,1532296.4780545565,14053.105968207072,-2.3283064365386963e-10,-1.8189894035458565e-12,-0.007759456838021339
2018-01-03T18:00:00Z,1578870.099055967,16188.116263784721,1578870.099055967,16188.116263784725,0,3.637978807091713e-12,0
2018-01-03T19:00:00Z,1653622.5331822447,18644.11013258058,1653622.5331822447,18644.11013258058,0,0,0
2018-01-03T20:00:00Z,1723390.7484354049,26208.926171565938,1723390.7484354055,26208.926171565938,6.984919309616089e-10,0,0.023278370514064017
2018-01-03T21:00:00Z,1818962.3568847845,37645.0658593448,1818962.3568847845,37645.0658593448,0,0,0
2018-01-03T22:00:00Z,1845706.0782885526,41713.59365229237,1845706.0782885526,41713.59365229237,0,0,0
2018-01-03T23:00:00Z,1712732.5180088843,43733.549711535656,1712732.5180088847,43733.54971153566,4.656612873077393e-10,7.275957614183426e-12,0.015518913676042677
2018-01-04T00:00:00Z,1504605.3639973567,44016.15722520533,1504605.3639973565,44016.15722520533,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-04T01:00:00Z,1323080.1378686312,49421.19229433795,1323080.137868631,49421.192294337954,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-04T02:00:00Z,1206463.5451294822,47165.729973703295,1206463.5451294824,47165.72997370329,2.3283064365386963e-10,-7.275957614183426e-12,0.007759456838021339
2018-01-04T03:00:00Z,1109776.763436913,43731.25749988634,1109776.7634369133,43731.25749988633,2.3283064365386963e-10,-1.4551915228366852e-11,0.007759456838021339
2018-01-04T04:00:00Z,1007160.1363292679,34706.080813340595,1007160.1363292679,34706.080813340595,0,0,0
2018-01-04T05:00:00Z,947625.0232413673,33123.19775600766,947625.0232413675,33123.19775600766,2.3283064365386963e-10,0,0.007759456838021339
2018-01-04T06:00:00Z,935494.1081495781,34311.080986542205,935494.1081495784,34311.08098654222,3.4924596548080444e-10,1.4551915228366852e-11,0.011639185257032008
2018-01-04T07:00:00Z,1051564.215539237,36133.685017008866,1051564.2155392373,36133.685017008866,2.3283064365386963e-10,0,0.007759456838021339
2018-01-04T08:00:00Z,1192474.6807700829,49838.44875682824,1192474.6807700824,49838.448756828235,-4.656612873077393e-10,-7.275957614183426e-12,-0.015518913676042677
2018-01-04T09:00:00Z,1255992.62752698,56047.68040332122,1255992.6275269797,56047.680403321225,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-04T10:00:00Z,1282786.0523535772,52034.09174764638,1282786.0523535768,52034.09174764639,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-04T11:00:00Z,1318140.071782294,47144.87824192546,1318140.0717822933,47144.878241925486,-6.984919309616089e-10,2.9103830456733704e-11,-0.023278370514064017
2018-01-04T12:00:00Z,1349912.1648459537,56189.575698646164,1349912.1648459542,56189.57569864619,4.656612873077393e-10,2.9103830456733704e-11,0.015518913676042677
2018-01-04T13:00:00Z,1355624.5262484462,47617.36961093363,1355624.526248446,47617.36961093364,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-04T14:00:00Z,1304924.5119456016,36960.06428774987,1304924.511945602,36960.064287749876,4.656612873077393e-10,7.275957614183426e-12,0.015518913676042677
2018-01-04T15:00:00Z,1224159.9820700223,31808.503461646964,1224159.9820700227,31808.503461646964,4.656612873077393e-10,0,0.015518913676042677
2018-01-04T16:00:00Z,1177415.3005575514,18988.237649225954,1177415.3005575524,18988.237649225957,9.313225746154785e-10,3.637978807091713e-12,0.031037827352085354
2018-01-04T17:00:00Z,1188632.6314154987,17936.925867605016,1188632.6314154991,17936.925867605016,4.656612873077393e-10,0,0.015518913676042677
2018-01-04T18:00:00Z,1213557.2580040218,15563.377675873955,1213557.2580040223,15563.377675873957,4.656612873077393e-10,1.8189894035458565e-12,0.015518913676042677
2018-01-04T19:00:00Z,1297301.4702330055,22924.778416558598,1297301.470233006,22924.778416558598,4.656612873077393e-10,0,0.015518913676042677
2018-01-04T20:00:00Z,1373503.3772737884,25311.266512761737,1373503.377273788,25311.26651276173,-4.656612873077393e-10,-7.275957614183426e-12,-0.015518913676042677
2018-01-04T21:00:00Z,1451865.4909453788,40322.29512345714,1451865.4909453779,40322.295123457145,-9.313225746154785e-10,7.275957614183426e-12,-0.031037827352085354
2018-01-04T22:00:00Z,1481530.360722365,46626.24687068555,1481530.3607223656,46626.246870685536,4.656612873077393e-10,-1.4551915228366852e-11,0.015518913676042677
2018-01-04T23:00:00Z,1477202.8830148634,43068.734390917154,1477202.883014864,43068.73439091714,6.984919309616089e-10,-1.4551915228366852e-11,0.023278370514064017
2018-01-05T00:00:00Z,1490166.8981177404,45871.22193031899,1490166.8981177406,45871.22193031901,2.3283064365386963e-10,1.4551915228366852e-11,0.007759456838021339
2018-01-05T01:00:00Z,1460168.7378759906,44926.90467310412,1460168.7378759899,44926.904673104116,-6.984919309616089e-10,-7.275957614183426e-12,-0.023278370514064017
2018-01-05T02:00:00Z,1408092.1658322348,41872.791448454285,1408092.165832234,41872.79144845427,-6.984919309616089e-10,-1.4551915228366852e-11,-0.023278370514064017
2018-01-05T03:00:00Z,1385763.7231062471,45637.26845746426,1385763.723106246,45637.26845746426,-1.1641532182693481e-9,0,-0.038797284190106696
2018-01-05T04:00:00Z,1331716.422962368,38926.116402078136,1331716.422962367,38926.116402078136,-9.313225746154785e-10,0,-0.031037827352085354
2018-01-05T05:00:00Z,1346826.011201007,32903.884860784165,1346826.0112010073,32903.884860784165,2.3283064365386963e-10,0,0.007759456838021339
2018-01-05T06:00:00Z,1439659.1376636084,35680.196821996804,1439659.1376636086,35680.196821996804,2.3283064365386963e-10,0,0.007759456838021339
2018-01-05T07:00:00Z,1466373.8443789238,38910.958228268006,1466373.844378923,38910.958228268006,-6.984919309616089e-10,0,-0.023278370514064017
2018-01-05T08:00:00Z,1492236.780761884,45588.31864740426,1492236.7807618845,45588.31864740425,4.656612873077393e-10,-7.275957614183426e-12,0.015518913676042677
2018-01-05T09:00:00Z,1450241.9299001498,48064.86847873288,1450241.9299001487,48064.86847873289,-1.1641532182693481e-9,7.275957614183426e-12,-0.038797284190106696
2018-01-05T10:00:00Z,1373146.8750582624,46841.49293878927,1373146.8750582621,46841.49293878926,-2.3283064365386963e-10,-7.275957614183426e-12,-0.007759456838021339
2018-01-05T11:00:00Z,1344814.4102354094,56087.978962962756,1344814.4102354103,56087.97896296276,9.313225746154785e-10,7.275957614183426e-12,0.031037827352085354
2018-01-05T12:00:00Z,1329845.1017079048,50311.67954894907,1329845.1017079053,50311.67954894907,4.656612873077393e-10,0,0.015518913676042677
2018-01-05T13:00:00Z,1323905.416528917,48537.43379005231,1323905.4165289167,48537.43379005232,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-05T14:00:00Z,1274230.7560858729,37105.28698708194,1274230.7560858727,37105.28698708195,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-05T15:00:00Z,1236552.0293578974,28185.25626716056,1236552.0293578964,28185.256267160563,-9.313225746154785e-10,3.637978807091713e-12,-0.031037827352085354
2018-01-05T16:00:00Z,1214856.8637451218,22828.505527286525,1214856.8637451218,22828.50552728653,0,3.637978807091713e-12,0
2018-01-05T17:00:00Z,1271421.8819418894,16701.423788613294,1271421.8819418894,16701.42378861329,0,-3.637978807091713e-12,0
2018-01-05T18:00:00Z,1338402.9209919958,15883.769710602011,1338402.9209919965,15883.769710602011,6.984919309616089e-10,0,0.023278370514064017
2018-01-05T19:00:00Z,1438809.3857443654,17605.072774630273,1438809.3857443654,17605.072774630273,0,0,0
2018-01-05T20:00:00Z,1534739.010219104,23303.06728101021,1534739.0102191032,23303.06728101021,-6.984919309616089e-10,0,-0.023278370514064017
2018-01-05T21:00:00Z,1676442.4595004786,34569.731191360785,1676442.4595004783,34569.731191360785,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-05T22:00:00Z,1739246.8972230465,43481.77614166512,1739246.8972230465,43481.77614166512,0,0,0
2018-01-05T23:00:00Z,1761405.7932478078,48860.85745954236,1761405.7932478073,48860.85745954236,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-06T00:00:00Z,1752340.59536823,44703.007354581954,1752340.5953682312,44703.007354581954,1.1641532182693481e-9,0,0.038797284190106696
2018-01-06T01:00:00Z,1710723.9446629514,44371.30214622975,1710723.9446629528,44371.30214622973,1.3969838619232178e-9,-1.4551915228366852e-11,0.04655674102812803
2018-01-06T02:00:00Z,1673814.9902347422,49346.954213823985,1673814.9902347424,49346.954213823985,2.3283064365386963e-10,0,0.007759456838021339
2018-01-06T03:00:00Z,1612544.041872378,48557.76792565122,1612544.041872378,48557.76792565122,0,0,0
2018-01-06T04:00:00Z,1550642.8440164668,39704.433170494376,1550642.8440164665,39704.433170494376,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-06T05:00:00Z,1550156.4064569925,37693.350188603355,1550156.4064569923,37693.350188603355,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-06T06:00:00Z,1594478.2353327363,35989.64539465707,1594478.2353327372,35989.64539465707,9.313225746154785e-10,0,0.031037827352085354
2018-01-06T07:00:00Z,1691486.1970114093,37982.83433722102,1691486.1970114096,37982.83433722102,2.3283064365386963e-10,0,0.007759456838021339
2018-01-06T08:00:00Z,1818675.9945248268,49308.6520965867,1818675.9945248263,49308.6520965867,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-06T09:00:00Z,1888335.972374971,51516.64345338676,1888335.9723749706,51516.643453386765,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-06T10:00:00Z,1867731.7590480675,47691.5337491363,1867731.7590480668,47691.5337491363,-6.984919309616089e-10,0,-0.023278370514064017
2018-01-06T11:00:00Z,1833931.6654122896,46247.29252543252,1833931.66541229,46247.29252543252,4.656612873077393e-10,0,0.015518913676042677
2018-01-06T12:00:00Z,1833907.6967566097,54837.9841909623,1833907.6967566095,54837.984190962314,-2.3283064365386963e-10,1.4551915228366852e-11,-0.007759456838021339
2018-01-06T13:00:00Z,1807523.5051880323,50131.33425176432,1807523.5051880316,50131.33425176432,-6.984919309616089e-10,0,-0.023278370514064017
2018-01-06T14:00:00Z,1762974.100234157,35969.754912925746,1762974.1002341567,35969.75491292575,-2.3283064365386963e-10,7.275957614183426e-12,-0.007759456838021339
2018-01-06T15:00:00Z,1728696.651897902,25317.18189766323,1728696.6518979012,25317.181897663228,-6.984919309616089e-10,-3.637978807091713e-12,-0.023278370514064017
2018-01-06T16:00:00Z,1709408.6962202515,21358.75420619499,1709408.6962202513,21358.754206194993,-2.3283064365386963e-10,3.637978807091713e-12,-0.007759456838021339
2018-01-06T17:00:00Z,1720377.50996405,16997.63668755643,1720377.5099640503,16997.636687556427,2.3283064365386963e-10,-3.637978807091713e-12,0.007759456838021339
2018-01-06T18:00:00Z,1743288.769475506,13816.860283702998,1743288.7694755052,13816.860283703,-6.984919309616089e-10,1.8189894035458565e-12,-0.023278370514064017
2018-01-06T19:00:00Z,1805195.7702691075,15553.321521541378,1805195.7702691075,15553.32152154138,0,1.8189894035458565e-12,0
2018-01-06T20:00:00Z,1852967.824054487,16911.715721861983,1852967.8240544882,16911.715721861987,1.1641532182693481e-9,3.637978807091713e-12,0.038797284190106696
2018-01-06T21:00:00Z,1905789.190535776,24390.8326220867,1905789.190535775,24390.832622086702,-1.1641532182693481e-9,3.637978807091713e-12,-0.038797284190106696
2018-01-06T22:00:00Z,1926689.1013832728,30381.268969535035,1926689.1013832719,30381.268969535042,-9.313225746154785e-10,7.275957614183426e-12,-0.031037827352085354
2018-01-06T23:00:00Z,1885494.0467163136,43849.41731329399,1885494.046716314,43849.41731329398,4.656612873077393e-10,-7.275957614183426e-12,0.015518913676042677
2018-01-07T00:00:00Z,1815553.0048406231,47002.76111966668,1815553.004840622,47002.761119666684,-1.1641532182693481e-9,7.275957614183426e-12,-0.038797284190106696
2018-01-07T01:00:00Z,1782987.4231231557,47354.948348240345,1782987.4231231555,47354.94834824034,-2.3283064365386963e-10,-7.275957614183426e-12,-0.007759456838021339
2018-01-07T02:00:00Z,1703208.1311468175,47462.31258420276,1703208.131146817,47462.312584202766,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-07T03:00:00Z,1647561.7432166648,51682.56999987412,1647561.7432166655,51682.56999987412,6.984919309616089e-10,0,0.023278370514064017
2018-01-07T04:00:00Z,1602405.0482183644,47832.024140547175,1602405.0482183646,47832.024140547175,2.3283064365386963e-10,0,0.007759456838021339
2018-01-07T05:00:00Z,1520049.5042089506,41342.77296127895,1520049.5042089506,41342.772961278955,0,7.275957614183426e-12,0
2018-01-07T06:00:00Z,1498154.5156983016,40514.54513275621,1498154.515698302,40514.54513275621,4.656612873077393e-10,0,0.015518913676042677
2018-01-07T07:00:00Z,1621861.2890890464,40649.120139265586,1621861.2890890467,40649.120139265564,2.3283064365386963e-10,-2.1827872842550278e-11,0.007759456838021339
2018-01-07T08:00:00Z,1764467.221332161,51304.3550777338,1764467.2213321598,51304.355077733795,-1.1641532182693481e-9,-7.275957614183426e-12,-0.038797284190106696
2018-01-07T09:00:00Z,1817568.642632439,56385.74465044254,1817568.642632439,56385.74465044253,0,-7.275957614183426e-12,0
2018-01-07T10:00:00Z,1807547.4738437133,52106.33338575608,1807547.4738437128,52106.33338575609,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-07T11:00:00Z,1840020.7131614056,49152.85564674319,1840020.713161406,49152.85564674319,4.656612873077393e-10,0,0.015518913676042677
2018-01-07T12:00:00Z,1864965.7761826674,49044.530160734255,1864965.7761826671,49044.53016073427,-2.3283064365386963e-10,1.4551915228366852e-11,-0.007759456838021339
2018-01-07T13:00:00Z,1860605.751563768,43242.942476266675,1860605.751563768,43242.942476266675,0,0,0
2018-01-07T14:00:00Z,1867757.4938152158,39093.37391016833,1867757.4938152153,39093.37391016833,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-07T15:00:00Z,1899613.6033245756,24614.064459807436,1899613.6033245758,24614.06445980744,2.3283064365386963e-10,3.637978807091713e-12,0.007759456838021339
2018-01-07T16:00:00Z,1889153.4296844585,18875.845336097253,1889153.429684458,18875.845336097256,-4.656612873077393e-10,3.637978807091713e-12,-0.015518913676042677
2018-01-07T17:00:00Z,1934515.7505183253,18728.848021294725,1934515.7505183248,18728.848021294732,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-07T18:00:00Z,1956560.3539007423,15858.851151704397,1956560.3539007416,15858.851151704399,-6.984919309616089e-10,1.8189894035458565e-12,-0.023278370514064017
2018-01-07T19:00:00Z,2037442.7086416082,16812.189370894062,2037442.7086416082,16812.189370894066,0,3.637978807091713e-12,0
2018-01-07T20:00:00Z,2116209.766443361,19507.01690508843,2116209.766443361,19507.016905088432,0,3.637978807091713e-12,0
2018-01-07T21:00:00Z,2184491.6727427617,23724.020859063927,2184491.6727427617,23724.02085906393,0,3.637978807091713e-12,0
2018-01-07T22:00:00Z,2232559.6763503687,36555.74772973163,2232559.6763503696,36555.74772973163,9.313225746154785e-10,0,0.031037827352085354
2018-01-07T23:00:00Z,2176318.3611560934,44456.483688811495,2176318.361156093,44456.483688811495,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-08T00:00:00Z,2009465.2322244502,50027.51924674276,2009465.2322244495,50027.51924674277,-6.984919309616089e-10,7.275957614183426e-12,-0.023278370514064017
2018-01-08T01:00:00Z,1823695.7879290043,53133.39208928081,1823695.7879290045,53133.39208928081,2.3283064365386963e-10,0,0.007759456838021339
2018-01-08T02:00:00Z,1677369.1634195352,49990.917802664655,1677369.1634195354,49990.91780266466,2.3283064365386963e-10,7.275957614183426e-12,0.007759456838021339
2018-01-08T03:00:00Z,1584803.4766939878,50589.6286970088,1584803.476693987,50589.62869700881,-9.313225746154785e-10,1.4551915228366852e-11,-0.031037827352085354
2018-01-08T04:00:00Z,1441355.1092791539,45696.79201803571,1441355.1092791534,45696.79201803572,-4.656612873077393e-10,7.275957614183426e-12,-0.015518913676042677
2018-01-08T05:00:00Z,1335046.552291968,42554.6874429759,1335046.5522919681,42554.68744297591,2.3283064365386963e-10,1.4551915228366852e-11,0.007759456838021339
2018-01-08T06:00:00Z,1304222.8610882938,42445.54859154303,1304222.8610882936,42445.54859154303,-2.3283064365386963e-10,0,-0.007759456838021339
2018-01-08T07:00:00Z,1391012.3540967512,46660.703987736815,1391012.3540967512,46660.70398773682,0,7.275957614183426e-12,0
2018-01-08T08:00:00Z,1547133.8328250055,54564.76735082381,1547133.8328250055,54564.7673508238,0,-7.275957614183426e-12,0
2018-01-08T09:00:00Z,1638684.762359581,56801.744093641275,1638684.7623595814,56801.744093641275,4.656612873077393e-10,0,0.015518913676042677
2018-01-08T10:00:00Z,1682479.7854136562,54600.62937178921,1682479.7854136566,54600.629371789204,4.656612873077393e-10,-7.275957614183426e-12,0.015518913676042677
2018-01-08T11:00:00Z,1694650.5641643647,50835.56082428909,1694650.5641643647,50835.560824289096,0,7.275957614183426e-12,0
2018-01-08T12:00:00Z,1666516.4084295537,52363.80051359431,1666516.4084295533,52363.80051359431,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-08T13:00:00Z,1580331.1778458552,46919.20630793287,1580331.1778458543,46919.20630793287,-9.313225746154785e-10,0,-0.031037827352085354
2018-01-08T14:00:00Z,1484455.5459218035,37633.97451265444,1484455.545921804,37633.97451265445,4.656612873077393e-10,1.4551915228366852e-11,0.015518913676042677
2018-01-08T15:00:00Z,1394006.9222468408,27291.73737778741,1394006.9222468412,27291.73737778741,4.656612873077393e-10,0,0.015518913676042677
2018-01-08T16:00:00Z,1323044.8156392076,18979.95611036384,1323044.815639208,18979.956110363844,4.656612873077393e-10,3.637978807091713e-12,0.015518913676042677
2018-01-08T17:00:00Z,1296929.5776175167,15677.692489095643,1296929.5776175165,15677.69248909564,-2.3283064365386963e-10,-3.637978807091713e-12,-0.007759456838021339
2018-01-08T18:00:00Z,1261485.4865037764,14593.32849433751,1261485.486503776,14593.32849433751,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-08T19:00:00Z,1280116.1964125326,19142.481310532832,1280116.196412533,19142.48131053283,4.656612873077393e-10,-3.637978807091713e-12,0.015518913676042677
2018-01-08T20:00:00Z,1339508.5067729123,25093.95005994249,1339508.5067729119,25093.95005994249,-4.656612873077393e-10,0,-0.015518913676042677
2018-01-08T21:00:00Z,1405848.9519622843,37461.54104277543,1405848.9519622829,37461.541042775425,-1.3969838619232178e-9,-7.275957614183426e-12,-0.04655674102812803
2018-01-08T22:00:00Z,1402799.129753312,45787.37134934009,1402799.1297533105,45787.37134934008,-1.6298145055770874e-9,-7.275957614183426e-12,-0.05431619786614937
2018-01-08T23:00:00Z,1341270.581417804,46103.84444157088,1341270.5814178046,46103.844441570895,6.984919309616089e-10,1.4551915228366852e-11,0.023278370514064017
2018-01-09T00:00:00Z,1247680.0454357339,48307.768971251164,1247680.045435734,48307.76897125117,2.3283064365386963e-10,7.275957614183426e-12,0.007759456838021339
2018-01-09T01:00:00Z,1142654.4422814914,49035.13948720312,1142654.4422814911,49035.13948720311,-2.3283064365386963e-10,-1.4551915228366852e-11,-0.007759456838021339
2018-01-09T02:00:00Z,1077359.2827813798,44995.52313796164,1077359.2827813793,44995.52313796163,-4.656612873077393e-10,-7.275957614183426e-12,-0.015518913676042677
2018-01-09T03:00:00Z,1026650.9425244576,48462.382344114354,1026650.9425244577,48462.38234411436,1.1641532182693481e-10,7.275957614183426e-12,0.0038797284190106693
2018-01-09T04:00:00Z,965373.9389227633,39449.406138927996,965373.9389227633,39449.406138927996,0,0,0
2018-01-09T05:00:00Z,959838.9455722995,37704.58941991623,959838.94557229965,37704.58941991622,1.1641532182693481e-10,-7.275957614183426e-12,0.0038797284190106693
