time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electric_unitized
2018-01-25T17:00:00Z,1047190.3143302102,17431.60411239349,903449.7816177267,17702.89845243901,-143740.53271248355,271.2943400455224,3.96169281555429e-4
2018-01-25T18:00:00Z,1050752.3088658035,18149.214243257964,906937.5994715338,18425.536660469774,-143814.70939426974,276.3224172118098,3.9637372300403684e-4
2018-01-25T19:00:00Z,1090427.4984610518,17318.842087708435,945988.0902092861,17014.347649903186,-144439.40825176577,-304.4944378052496,3.980954815984462e-4
2018-01-25T20:00:00Z,1151304.351663719,24427.434066164802,1005562.3100511902,24628.631095127428,-145742.04161252873,201.19702896262606,4.0168572377248806e-4
2018-01-25T21:00:00Z,1233154.787792394,41178.62103026206,1087207.120344299,41500.78768046056,-145947.66744809505,322.1666501985019,4.022524577201664e-4
2018-01-25T22:00:00Z,1250368.8239996822,43148.9617986439,1103278.482429777,42579.753886496066,-147090.34156990517,-569.2079121478309,4.0540182955945824e-4
2018-01-25T23:00:00Z,1184797.8988084383,44848.67370778164,1041962.3720740804,44966.31592501043,-142835.52673435793,117.64221722878574,3.936749568065807e-4
2018-01-26T00:00:00Z,1127893.2826059393,39818.15644522592,986715.6299396784,40102.02097818714,-141177.65266626095,283.8645329612191,3.891056208922557e-4
2018-01-26T01:00:00Z,1073824.2845211297,43954.193568361996,935323.2999401584,43699.536248351964,-138500.9845809713,-254.65732001003198,3.817283442654003e-4
2018-01-26T02:00:00Z,1009392.2489271144,45766.66750218479,880199.1764021788,45686.809806014404,-129193.07252493559,-79.8576961703875,3.560744193603305e-4
2018-01-26T03:00:00Z,938392.0447720342,47570.1204740328,820151.8909876563,47970.14837799744,-118240.15378437785,400.0279039646339,3.258866228738569e-4
2018-01-26T04:00:00Z,849660.3337486302,40116.66155581839,740961.7233377538,39777.19240478295,-108698.61041087646,-339.4691510354387,2.995887769435717e-4
2018-01-26T05:00:00Z,807728.30599494,39815.05086815262,702382.784362788,40121.54174836211,-105345.52163215203,306.4908802094942,2.9034718901154463e-4
2018-01-26T06:00:00Z,800462.7757044246,34859.14139766717,697302.9431685933,34756.06581575834,-103159.83253583126,-103.07558190882992,2.843231200683402e-4
2018-01-26T07:00:00Z,836472.7793938392,40036.50809040289,736348.3878735707,40138.10482608633,-100124.39152026852,101.59673568344442,2.759570143941337e-4
2018-01-26T08:00:00Z,951557.3965826175,54017.59424743408,847360.3520099653,53859.57952825249,-104197.0445726522,-158.01471918158495,2.871818234534871e-4
2018-01-26T09:00:00Z,1023034.9554381755,50172.52011914105,910289.4267420652,50076.986652981665,-112745.52869611024,-95.5334661593879,3.107426573370827e-4
2018-01-26T10:00:00Z,1051743.854306013,53770.18327392843,934023.9465006975,54094.05059728612,-117719.90780531557,323.86732335769193,3.244527512172834e-4
2018-01-26T11:00:00Z,1060211.854206717,56239.70858568649,936427.8765145191,56022.318190555976,-123783.97769219801,-217.39039513051102,3.411661873306274e-4
2018-01-26T12:00:00Z,1078113.1600779057,53263.16084555768,951197.1098425107,53114.167088350885,-126916.05023539509,-148.99375720679382,3.4979862319128917e-4
2018-01-26T13:00:00Z,1065057.3071785308,56803.37082448918,934430.6567423303,56773.867842292915,-130626.65043620055,-29.502982196267112,3.6002556327528724e-4
2018-01-26T14:00:00Z,1041001.8597354344,43651.54768833847,908303.5605436185,43482.885276334164,-132698.2991918159,-168.66241200430522,3.657353208757337e-4
2018-01-26T15:00:00Z,1015227.4812276672,31151.673910645502,880838.5087547209,31637.400953370772,-134388.97247294628,485.7270427252697,3.7039505607005174e-4
2018-01-26T16:00:00Z,993905.4697385747,22338.859542063998,861501.8588607961,21984.306159529722,-132403.6108777786,-354.55338253427544,3.6492311811391114e-4
2018-01-26T17:00:00Z,1029886.7110411727,17634.058160647684,892202.6791664094,17764.12268616964,-137684.0318747633,130.06452552195697,3.794767068143929e-4
2018-01-26T18:00:00Z,1061626.7617967157,16870.973508352832,918266.4476538001,16935.746973024376,-143360.31414291554,64.77346467154348,3.951213452865334e-4
2018-01-26T19:00:00Z,1140037.569684581,18661.042921861153,988774.1590100785,18931.59783879399,-151263.41067450237,270.55491693283693,4.169033994914156e-4
2018-01-26T20:00:00Z,1213938.485780143,27171.43323735296,1056311.270871947,26630.840999666172,-157627.2149081959,-540.5922376867893,4.34442945948118e-4
2018-01-26T21:00:00Z,1327829.968519367,39686.61307347857,1163624.7452861948,40259.074447322244,-164205.2232331722,572.4613738436747,4.525728692411125e-4
2018-01-26T22:00:00Z,1350280.5252385002,48927.92313586324,1184012.9884103492,48469.33292137364,-166267.53682815097,-458.5902144895954,4.582568978157038e-4
2018-01-26T23:00:00Z,1195134.6969472163,51017.60679463307,1049245.5634793069,51220.72632368868,-145889.1334679094,203.1195290556061,4.0209112977432457e-4
2018-01-27T00:00:00Z,1016150.6529237812,51728.414232860836,894866.4798681233,51581.34297574704,-121284.17305565788,-147.07125711379922,3.342763714366793e-4
2018-01-27T01:00:00Z,910166.3035423646,51584.81826437665,805803.7490947054,51251.19055593147,-104362.55444765917,-333.62770844517945,2.8763799212793464e-4
2018-01-27T02:00:00Z,838322.1504057322,49696.99711537086,745250.3465928906,49804.36135133328,-93071.80381284165,107.36423596242093,2.5651908305748925e-4
2018-01-27T03:00:00Z,774112.8971587147,44505.655325805325,692057.3397977527,45154.49910718973,-82055.55736096203,648.8437813844066,2.261567464227116e-4
2018-01-27T04:00:00Z,667913.0821778225,40520.460517657746,594937.6084931226,40166.055019746,-72975.47368469986,-354.4054979117427,2.0113074882408468e-4
2018-01-27T05:00:00Z,608698.3921711098,37170.57804793237,541841.7378288967,37242.81968604207,-66856.65434221306,72.24163810969912,1.8426641545105324e-4
2018-01-27T06:00:00Z,595438.4272460021,39291.317477435114,529509.9906326772,39097.36679497684,-65928.43661332491,-193.95068245827133,1.817081158271317e-4
2018-01-27T07:00:00Z,662186.087280284,39456.282773875995,591801.2468220674,39452.14200444495,-70384.84045821661,-4.140769431047374,1.9399059646245124e-4
2018-01-27T08:00:00Z,802563.186846854,49841.77616083533,722428.1495599068,49877.933951045816,-80135.03728694725,36.157790210483654,2.208635208893326e-4
2018-01-27T09:00:00Z,888679.5390831799,54517.59215623428,799713.9444406736,54595.45341000041,-88965.59464250633,77.861253766132,2.452017885809064e-4
2018-01-27T10:00:00Z,911640.2497158273,54456.293980192364,815587.7543430263,54262.934836224245,-96052.49537280097,-193.3591439681186,2.6473429147201084e-4
2018-01-27T11:00:00Z,940077.1674171147,48239.52021794996,834793.4596864511,48441.53061233656,-105283.70773066359,202.0103943865979,2.9017682113770493e-4
2018-01-27T12:00:00Z,953893.4574556209,53100.41381845489,846123.0647736324,53153.134686389596,-107770.39268198842,52.72086793470953,2.9703047731965043e-4
2018-01-27T13:00:00Z,957912.874862233,52347.089551247576,846697.0510017432,52235.73243047665,-111215.82386048976,-111.35712077092467,3.0652657399382816e-4
2018-01-27T14:00:00Z,921747.9579666381,36890.92822671347,807441.9436349808,37129.17035362181,-114306.01433165732,238.24212690834247,3.150435769277234e-4
2018-01-27T15:00:00Z,923122.2449928024,28930.52082243961,803953.8734795353,28707.658696275197,-119168.37151326705,-222.86212616441117,3.2844492249778134e-4
2018-01-27T16:00:00Z,919380.3593887928,19307.29872235117,797251.985049944,19204.075255819815,-122128.37433884875,-103.22346653135537,3.366031098279922e-4
2018-01-27T17:00:00Z,951956.0331718115,17249.262372804435,825623.3043251603,17616.38594825442,-126332.72884665115,367.1235754499867,3.481909067654927e-4
2018-01-27T18:00:00Z,968943.5025075194,15456.013439911536,839361.6331572998,15147.378232675235,-129581.86935021961,-308.63520723630063,3.571459985178385e-4
2018-01-27T19:00:00Z,1013998.7722470515,15536.758443817153,881199.804701383,16069.290969575632,-132798.96754566848,532.5325257584791,3.6601277712741546e-4
2018-01-27T20:00:00Z,1061911.3580452045,18449.789738565974,925911.6919106039,17934.633655955684,-135999.66613460064,-515.1560826102905,3.748343560969959e-4
2018-01-27T21:00:00Z,1113222.9515203298,26164.856554049675,976458.3068171004,26403.46839251435,-136764.64470322942,238.6118384646761,3.7694274545815935e-4
2018-01-27T22:00:00Z,1109133.3942581522,36079.55924516003,977175.0957727325,35828.525098402184,-131958.2984854197,-251.03414675784734,3.636957740431789e-4
2018-01-27T23:00:00Z,978912.697158668,42179.356270975055,870028.392741685,42250.2669474819,-108884.30441698292,70.91067650684272,3.001005759441744e-4
2018-01-28T00:00:00Z,817179.777683414,49729.30990539536,736225.7692771481,49559.02076254315,-80954.00840626599,-170.28914285221254,2.2312072137295772e-4
2018-01-28T01:00:00Z,683358.4838976106,44485.32119020636,623074.5395459592,44649.547063534555,-60283.94435165136,164.2258733281924,1.6615109511867716e-4
2018-01-28T02:00:00Z,617227.9536716632,46605.690908152785,568197.9239155746,46674.60514225538,-49030.029756088625,68.91423410259449,1.3513371139345994e-4
2018-01-28T03:00:00Z,564340.4841610282,51320.77027083547,525073.2663156063,51281.28507661789,-39267.21784542187,-39.48519421758101,1.0822601801273454e-4
2018-01-28T04:00:00Z,507048.0803398005,49331.0566169012,472966.16577356315,49460.233834687926,-34081.91456623736,129.1772177867242,9.393458722424179e-5
2018-01-28T05:00:00Z,478279.6382852229,47188.0605517065,446463.64473642164,46883.4182292787,-31815.993548801285,-304.6423224277969,8.7689387734585e-5
2018-01-28T06:00:00Z,494039.6601485075,43438.0762357052,460792.6117048287,43778.50663678714,-33247.048443678825,340.43040108193964,9.163357785877241e-5
2018-01-28T07:00:00Z,550668.2583582352,45770.06884850316,514252.8059353817,45282.34536337361,-36415.45242285356,-487.7234851295434,1.0036614830650948e-4
2018-01-28T08:00:00Z,593062.7550157182,54106.916559446894,557578.0433381405,54377.61936100227,-35484.711677577696,270.7028015553733,9.780089489181777e-5
2018-01-28T09:00:00Z,622473.3047408648,51177.174302351326,584520.0738299503,51170.815263582204,-37953.230910914484,-6.35903876912198,1.0460448378022782e-4
2018-01-28T10:00:00Z,614338.8476065629,60632.473413548134,575466.2295241148,60392.90032503696,-38872.61808244814,-239.57308851117705,1.0713844513646074e-4
2018-01-28T11:00:00Z,593347.6035658444,55330.51392632435,555349.4629632363,55545.83393673933,-37998.140602608095,215.32001041498006,1.0472826125591536e-4
2018-01-28T12:00:00Z,575720.5495759554,49419.787390423815,536476.2911796584,49674.37076812258,-39244.258396296995,254.5833776987638,1.0816273851673529e-4
2018-01-28T13:00:00Z,546977.0853836115,44001.294820640316,507878.6573345007,43872.70914134373,-39098.42804911081,-128.58567929658602,1.0776080941028561e-4
2018-01-28T14:00:00Z,495680.63000680966,39690.53201597581,457671.6404337355,39259.59622590078,-38008.989573074155,-430.93579007503286,1.0475816255622396e-4
2018-01-28T15:00:00Z,452907.9331928695,28080.184242847474,415805.9680110313,28626.470038501968,-37101.9651818382,546.285795654494,1.0225827477475903e-4
2018-01-28T16:00:00Z,435114.1078197796,21567.863062463384,396887.63423412014,21155.117080960492,-38226.47358565946,-412.7459815028924,1.053575793205131e-4
2018-01-28T17:00:00Z,450806.51284388563,14675.182632912163,409725.2462159934,14609.595802816666,-41081.26662789221,-65.58683009549713,1.1322579357566009e-4
2018-01-28T18:00:00Z,453338.10748690454,14864.622834383032,410184.9398017598,14805.247158434124,-43153.167685144756,-59.37567594890788,1.1893624655517927e-4
2018-01-28T19:00:00Z,486251.10856090457,16146.856454096682,441167.58103783446,16353.377329470666,-45083.52752307011,206.52087537398438,1.242565918725577e-4
2018-01-28T20:00:00Z,513386.65440962085,16352.120310179102,467577.50737356266,16363.951079982124,-45809.14703605819,11.830769803022122,1.2625650209772775e-4
2018-01-28T21:00:00Z,554701.5523549776,24415.159642494156,507653.8565743922,24337.372331039296,-47047.6957805854,-77.78731145486017,1.2967011798624122e-4
2018-01-28T22:00:00Z,603417.214269208,38043.4670324615,555341.6416124358,38257.825792829986,-48075.572656772216,214.3587603684864,1.325030923455397e-4
2018-01-28T23:00:00Z,662626.353639869,45278.870074743994,611826.6801897256,45227.77593765719,-50799.673450143426,-51.09413708680222,1.4001110023885343e-4
2018-01-29T00:00:00Z,681059.0067622236,43607.92172468985,632331.7389726115,43826.19942755558,-48727.26778961206,218.27770286572922,1.3429925650117669e-4
2018-01-29T01:00:00Z,659760.2070238928,49891.76116325309,615454.0208497506,49468.071719682404,-44306.186174142174,-423.6894435706854,1.2211412893662227e-4
2018-01-29T02:00:00Z,650733.8635966798,47839.12260242898,608716.810190737,48031.96415021823,-42017.053405942745,192.84154778924858,1.1580495457189002e-4
2018-01-29T03:00:00Z,622563.6287275306,51435.15902636844,584544.5470889078,51484.10883642844,-38019.081638622796,48.9498100599958,1.0478597771929849e-4
2018-01-29T04:00:00Z,566602.6206538834,47837.56981389234,532660.2288938635,47856.499045577184,-33942.391760019935,18.929231684844126,9.355004259471604e-5
2018-01-29T05:00:00Z,525071.5002041353,43540.26450987881,494623.7384421681,43322.50440319195,-30447.76176196721,-217.76010668685922,8.391834700054519e-5
2018-01-29T06:00:00Z,527371.7342444386,44552.386866527246,496514.9915260897,44835.43803406451,-30856.74271834886,283.0511675372618,8.504555648420325e-5
2018-01-29T07:00:00Z,566237.035579363,48070.85780594563,531879.8599252709,47616.999899377246,-34357.175654092105,-453.8579065683807,9.469324579714208e-5
2018-01-29T08:00:00Z,645213.7560429003,56635.22600866373,604846.2507509758,56848.40169205191,-40367.50529192446,213.17568338818091,1.1125856616710445e-4
2018-01-29T09:00:00Z,702277.826881076,60640.08947160885,652063.7455344257,60404.50926790621,-50214.08134665026,-235.5802037026442,1.3839712540136297e-4
2018-01-29T10:00:00Z,724596.9344464315,56595.81475675741,668194.1462033681,56618.81081556203,-56402.788243063376,22.99605880461604,1.5545407877869092e-4
2018-01-29T11:00:00Z,738234.8472263566,52672.65754776443,677916.0852485603,52845.386786888535,-60318.76197779633,172.72923912410624,1.662470574312902e-4
2018-01-29T12:00:00Z,719837.516333424,52436.92945943921,656187.8681211105,52775.65918736196,-63649.648212313536,338.7297279227496,1.7542745200455274e-4
2018-01-29T13:00:00Z,703709.134077593,49383.99931176973,636773.761624096,48648.71696851199,-66935.37245349702,-735.2823432577425,1.8448337372304705e-4
2018-01-29T14:00:00Z,670720.9471152511,34499.92964952295,601960.1723055401,35272.84862921656,-68760.77480971103,772.9189796936116,1.895144413444354e-4
2018-01-29T15:00:00Z,629705.7835167062,27440.657192682935,563444.3087402576,26821.094566560987,-66261.47477644857,-619.5626261219477,1.8262601620864168e-4
2018-01-29T16:00:00Z,604798.061137979,18878.655143925476,538976.8527211143,19230.176891697734,-65821.20841686474,351.5217477722581,1.8141257971944881e-4
2018-01-29T17:00:00Z,624647.6402634426,16363.65531073705,557111.537608129,16226.344438710737,-67536.10265531368,-137.3108720263117,1.8613907130515068e-4
2018-01-29T18:00:00Z,625223.8972063026,15574.69084949809,556349.5866591634,15780.620186381922,-68874.31054713926,205.92933688383164,1.8982736192904028e-4
2018-01-29T19:00:00Z,665325.2242693662,18421.617717972516,594375.9850453091,18071.057220246756,-70949.23922405718,-350.5604977257608,1.9554615945748395e-4
2018-01-29T20:00:00Z,729554.6616474811,27075.234290392138,654685.6641641111,27402.65084469074,-74868.99748337001,327.4165542986011,2.063495687962338e-4
2018-01-29T21:00:00Z,798791.2773478371,43334.63094224006,722225.5513440057,43173.36276136262,-76565.72600383137,-161.26818087743595,2.110259930884015e-4
2018-01-29T22:00:00Z,827997.7150472514,42860.660727006514,751161.5216867018,43239.836899193346,-76836.19336054963,379.17617218683154,2.1177143945883898e-4
2018-01-29T23:00:00Z,827661.9015661012,43571.24633830046,751569.2411348898,43006.25313789494,-76092.66043121147,-564.9932004055154,2.097221573192082e-4
2018-01-30T00:00:00Z,809486.8484168896,47496.03027814138,736988.9817343069,47540.173837968905,-72497.86668258265,44.1435598275275,1.9981439623150673e-4
2018-01-30T01:00:00Z,791051.672278148,51987.434149235705,720754.6327902081,51803.539621110016,-70297.03948793991,-183.89452812568925,1.9374860454369325e-4
2018-01-30T02:00:00Z,725816.5605680537,48463.41753647213,660332.6794421718,48957.278233436984,-65483.88112588192,493.86069696485356,1.804828578936294e-4
2018-01-30T03:00:00Z,652588.5329429861,41290.19997796678,594993.8717585601,40643.42658129788,-57594.66118442605,-646.7733966689048,1.5873904953797902e-4
2018-01-30T04:00:00Z,598150.4175607136,38276.163486024685,541911.3730811861,38804.85101159717,-56239.04447952751,528.6875255724881,1.5500277775778166e-4
2018-01-30T05:00:00Z,589685.1929780366,34161.49569084529,533336.1449840217,33887.83519683916,-56349.04799401492,-273.66049400612974,1.5530596303531377e-4
2018-01-30T06:00:00Z,632499.7718640057,38196.97127065569,572322.2988038983,38056.25905231101,-60177.47306010744,-140.71221834467724,1.6585764514822517e-4
2018-01-30T07:00:00Z,699055.1780495745,40080.50376560788,635170.8893132419,40118.87982515644,-63884.28873633256,38.37605954855826,1.7607415454607136e-4
2018-01-30T08:00:00Z,770830.957442112,52183.45521640951,704998.1431498656,52302.65022217495,-65832.81429224648,119.19500576543942,1.814445671569867e-4
2018-01-30T09:00:00Z,830584.5637491525,49619.135861604766,757943.8943390476,49195.96401421295,-72640.66941010486,-423.1718473918154,2.0020798078903578e-4
2018-01-30T10:00:00Z,852063.0022542588,49553.32720457545,770142.4262700174,50151.07684887306,-81920.57598424144,597.7496442976117,2.2578471861656925e-4
2018-01-30T11:00:00Z,860128.5810411877,53128.955550604696,770633.4052589864,52873.854576727055,-89495.17578220135,-255.10097387764108,2.466613892633245e-4
2018-01-30T12:00:00Z,869826.8037323393,49992.39664889001,776205.2346487045,50258.145315590365,-93621.56908363476,265.7486667003541,2.580343140660586e-4
2018-01-30T13:00:00Z,859192.5419614986,48453.213497517056,763442.808555174,48399.75320646966,-95749.73340632452,-53.46029104739864,2.6389983657972797e-4
2018-01-30T14:00:00Z,852107.4073426749,39281.85286159272,750019.604469808,39272.9058419292,-102087.80287286686,-8.947019663522951,2.8136845437058445e-4
2018-01-30T15:00:00Z,838675.120398316,26124.410109785593,731456.0067969521,26031.612509143146,-107219.11360136385,-92.79760064244692,2.955110740366222e-4
2018-01-30T16:00:00Z,833801.1573413243,21008.04582384669,724736.7095542877,21071.858038471735,-109064.44778703654,63.81221462504618,3.0059707660508306e-4
2018-01-30T17:00:00Z,877728.1341524546,17278.247758821835,763608.8230334583,17044.5161129009,-114119.31111899624,-233.731645920936,3.1452899641081395e-4
2018-01-30T18:00:00Z,902621.7276394134,14891.833604929983,783491.9582768735,15447.436131804348,-119129.76936253998,555.6025268743651,3.283385294990116e-4
2018-01-30T19:00:00Z,943237.7500454878,18011.607601986572,822532.861552354,17389.82670652656,-120704.88849313383,-621.7808954600114,3.326797810761138e-4
2018-01-30T20:00:00Z,989020.4054094787,28483.983204686847,868037.732812103,28822.712932609596,-120982.6725973757,338.7297279227496,3.3344539343978263e-4
2018-01-30T21:00:00Z,1077953.453140589,47631.71441931979,954210.0960122276,47730.057693307404,-123743.35712836136,98.34327398761525,3.410542312992432e-4
2018-01-30T22:00:00Z,1119142.704869859,46782.56091670794,993669.5677063608,46335.80147202137,-125473.13716349809,-446.7594446865696,3.458217502504898e-4
2018-01-30T23:00:00Z,1130959.2521197891,45071.01823776717,1005689.9746803864,45602.73739810169,-125269.27743940277,531.71916033452,3.4525988395634936e-4
2018-01-31T00:00:00Z,1101903.438498697,46824.26438026361,979978.9238839422,46387.70897453214,-121924.51461475482,-436.5554057314657,3.360412435338556e-4
2018-01-31T01:00:00Z,1056999.0451391253,45069.83516078687,943549.8471725966,44942.35861615931,-113449.1979665287,-127.476544627556,3.1268206958256204e-4
2018-01-31T02:00:00Z,987199.7967844013,46760.82187719489,884631.3592897533,46988.12054203544,-102568.43749464804,227.29866484054946,2.8269315151208303e-4
2018-01-31T03:00:00Z,918975.4152586317,43472.459410445255,829569.8065581803,43460.924409887295,-89405.60870045144,-11.535000557960302,2.4641452969102246e-4
2018-01-31T04:00:00Z,824735.4548584686,39750.42528810362,743972.1864910825,39842.77923487844,-80763.26836738607,92.35394677481963,2.2259501479082017e-4
2018-01-31T05:00:00Z,790931.3243964734,36540.44167129899,712393.8610859659,36557.670229824624,-78537.46331050748,17.228558525632252,2.1646038057438908e-4
2018-01-31T06:00:00Z,787706.4048502235,32712.52215922029,708281.3443746621,32725.388121381075,-79425.0604755613,12.865962160783965,2.1890672416693285e-4
2018-01-31T07:00:00Z,847109.8164827068,45954.99856898663,762808.5222354066,46126.47078881917,-84301.29424730025,171.47221983253985,2.3234631558621775e-4
2018-01-31T08:00:00Z,930518.4675321791,53318.98729056571,839988.0981262673,53308.117770809185,-90530.36940591177,-10.869519756524824,2.4951452961585437e-4
2018-01-31T09:00:00Z,1001739.6879227874,55662.958557789236,902101.2293587131,55341.309503769604,-99638.45856407424,-321.6490540196319,2.746177142920208e-4
2018-01-31T10:00:00Z,1055750.6566306883,52710.07235726649,939972.7145386795,53167.9231486434,-115777.94209200889,457.85079137691355,3.191004184623682e-4
2018-01-31T11:00:00Z,1088192.105941902,53076.97410578266,963707.7389005888,53065.14333597965,-124484.36704131309,-11.830769803011208,3.430965596481073e-4
2018-01-31T12:00:00Z,1123052.371063622,53842.05520048176,990469.8783239854,53051.3900660836,-132582.49273963657,-790.6651343981575,3.654161418794298e-4
2018-01-31T13:00:00Z,1164899.6254666992,45042.69833255123,1018923.9525367044,45794.39586891067,-145975.67292999488,751.6975363594465,4.023296447977047e-4
2018-01-31T14:00:00Z,1128239.4404542767,34074.169821236734,979391.0610657004,34066.55376317604,-148848.37938857637,-7.61605806069565,4.102472309673087e-4
2018-01-31T15:00:00Z,1092263.4974860922,27822.199518830348,943785.4969031704,27379.28507432976,-148478.00058292178,-442.9144445005877,4.0922641448242034e-4
2018-01-31T16:00:00Z,1088298.324931807,20677.449750163527,938604.2304502064,21104.688424675114,-149694.09448160045,427.2386745115873,4.1257814163308523e-4
2018-01-31T17:00:00Z,1111886.005136699,15718.730471849873,961518.5175813262,15302.361317094807,-150367.48755537276,-416.3691547550661,4.144341083893404e-4
2018-01-31T18:00:00Z,1130405.450022777,16105.005105918504,976524.6621480854,16188.63385996361,-153880.78787469165,83.62875404510487,4.241172620352024e-4
2018-01-31T19:00:00Z,1193894.8866944958,18915.10870338102,1034238.6620076313,18992.969957147154,-159656.22468686453,77.861253766132,4.400351844845645e-4
2018-01-31T20:00:00Z,1251581.1333737802,26353.927043964206,1090261.2316811294,26682.822444488193,-161319.90169265075,328.8954005239866,4.446205141176539e-4
2018-01-31T21:00:00Z,1343467.6240878683,42798.91889709703,1179531.6067032218,42348.68416378081,-163936.01738464646,-450.2347333162179,4.5183089976605644e-4
2018-01-31T22:00:00Z,1344081.4739748975,44882.83505558788,1180692.446543019,44685.630911433786,-163389.0274318785,-197.20414415409323,4.5032331792733054e-4
2018-01-31T23:00:00Z,1254873.92206085,42487.99147821136,1100724.432940911,42840.91812989773,-154149.48911993904,352.9266516863645,4.248578407521022e-4
2018-02-01T00:00:00Z,1148885.2835515735,45023.25150468749,1007689.7174689625,45458.18017957105,-141195.56608261098,434.9286748835584,3.8915499280671624e-4
2018-02-01T01:00:00Z,1027401.0352964029,47924.525971944524,902396.6745776668,47207.65526419273,-125004.36071873608,-716.8707077517975,3.4452973592560235e-4
2018-02-01T02:00:00Z,937921.5022158021,48577.658407382565,826758.6616994467,49191.60141784807,-111162.84051635535,613.9430104655039,3.063805443876758e-4
2018-02-01T03:00:00Z,892999.9523447974,42796.55274313642,787457.6354344352,42409.316859021295,-105542.31691036222,-387.23588411512173,2.908895846915299e-4
2018-02-01T04:00:00Z,785872.1719366541,36745.9273543152,689580.7469119758,36827.781492889844,-96291.42502467835,81.854138574643,2.6539281545783666e-4
2018-02-01T05:00:00Z,733997.9458071596,31347.177381640424,644399.578654718,31395.387768587734,-89598.36715244164,48.210386947310326,2.4694579930577645e-4
2018-02-01T06:00:00Z,739383.5765874963,33625.04422258954,649310.3777509636,33523.66931383991,-90073.19883653277,-101.37490874962532,2.4825450272850834e-4
2018-02-01T07:00:00Z,811151.5346292323,42707.00860418979,714882.8167520398,42786.27476187004,-96268.71787719242,79.26615768024931,2.653302313409149e-4
2018-02-01T08:00:00Z,917505.2536097502,48565.82763757954,819037.979252663,48618.252736269176,-98467.27435708721,52.4250986896368,2.71389764617038e-4
2018-02-01T09:00:00Z,975344.8996853828,54032.53059431042,870464.6222750496,53821.72106488285,-104880.27741033328,-210.80952942756994,2.8906490999373673e-4
2018-02-01T10:00:00Z,1012520.5369457309,52268.267047434914,899794.4354758029,52415.56013148253,-112726.10146992805,147.29308404761832,3.106891131481613e-4
2018-02-01T11:00:00Z,1006223.3403446618,50201.3576205359,892425.7138150464,50219.10377524043,-113797.62652961549,17.746154704531364,3.1364238808776466e-4
2018-02-01T12:00:00Z,972279.4347748104,50595.987735777904,864573.631312337,50277.148489586514,-107705.80346247344,-318.83924619139,2.968524602759634e-4
2018-02-01T13:00:00Z,933533.9767182835,48295.64243220309,830948.8873154788,48673.413700475794,-102585.08940280473,377.77126827270695,2.8273904653115995e-4
2018-02-01T14:00:00Z,873715.5288900892,39749.68586499092,774509.0107315216,39702.58461271264,-99206.5181585676,-47.10125227827666,2.734272253123632e-4
2018-02-01T15:00:00Z,815295.5890453765,27583.217968809342,719268.5761380872,27330.926802759917,-96027.01290728932,-252.29116604942465,2.64664058185244e-4
2018-02-01T16:00:00Z,795815.6318206524,21229.42910378572,700724.6579930529,21699.628261144535,-95090.97382759955,470.1991573588166,2.620842018099358e-4
2018-02-01T17:00:00Z,803871.370843671,15814.042111075458,707951.3338312036,15613.8802744706,-95920.0370124674,-200.16183660485694,2.643692174566367e-4
2018-02-01T18:00:00Z,797992.9949628945,16933.23293444123,703796.178142955,16728.56061684897,-94196.81681993953,-204.6723175922598,2.5961977836139476e-4
2018-02-01T19:00:00Z,824431.17908216035,18751.17859929792,731813.0136157555,19200.895736435243,-92618.16546640487,449.7171371373224,2.552687914772199e-4
2018-02-01T20:00:00Z,854291.8349308014,29724.14364928851,763408.2432306674,29564.94585312661,-90883.59170013398,-159.19779616190135,2.504880603235169e-4
2018-02-01T21:00:00Z,918649.4415413919,43184.01045418535,827074.5433511371,43040.48842801244,-91574.89819025481,-143.52202617291186,2.5239339899422845e-4
2018-02-01T22:00:00Z,933542.8072756388,51378.66710055902,843421.671127747,51473.97873978462,-90121.13614789175,95.31163922560518,2.483866247531204e-4
2018-02-01T23:00:00Z,904988.5693123424,48951.2889062242,817847.3678194942,48639.400237292066,-87141.20149284822,-311.8886689321371,2.4017350247582838e-4
2018-02-02T00:00:00Z,868518.8720371618,49181.545263515494,786756.9937836819,49442.709506917185,-81761.87825347995,261.1642434016903,2.2534732517719738e-4
2018-02-02T01:00:00Z,825291.7799718692,54288.37099130073,751396.6668139976,54093.82877035231,-73895.11315787164,-194.54222094842407,2.0366540555939285e-4
2018-02-02T02:00:00Z,769127.6690790437,50301.10579843764,701765.6545544541,50380.37195611787,-67362.01452458953,79.26615768023476,1.8565925974208748e-4
2018-02-02T03:00:00Z,691534.5708023037,45137.862087154244,632911.5281384129,45449.75075608637,-58623.04266389087,311.8886689321225,1.615734146554328e-4
2018-02-02T04:00:00Z,593773.236430383,39705.83807440848,541994.6326219668,39290.28228507737,-51778.60380841629,-415.55578933111246,1.427091710572321e-4
2018-02-02T05:00:00Z,571146.5731674153,34976.931499518505,520831.82346691226,34932.640055068434,-50314.749700503075,-44.29144445007114,1.3867458165304537e-4
2018-02-02T06:00:00Z,600948.4427342326,38815.12899286354,548933.1799886874,39160.143817244134,-52015.262745545246,345.0148243805961,1.433614366313662e-4
2018-02-02T07:00:00Z,652888.0149881584,44594.23821470543,597587.5326047069,44458.77590046084,-55300.482383451425,-135.46231424459256,1.5241596759170713e-4
