time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electricity_unitized,incremental_gas_unitized
2018-01-01T15:00:00Z,336633.71377747884,7118671.350674665,1217817.8757772595,2586060.0210486716,881184.1619997807,-4532611.329625993,4.986120767366032e-4,6.200574638903455e-4
2018-01-01T16:00:00Z,330850.4556145037,7240246.633382153,1211594.8558579788,2646043.9464500807,880744.4002434751,-4594202.686932072,4.983632405318271e-4,6.284831103955188e-4
2018-01-01T17:00:00Z,323009.42528604425,7350428.662942399,1233012.4896681495,2643857.842017419,910003.0643821053,-4706570.820924981,5.149190570317437e-4,6.438549777626426e-4
2018-01-01T18:00:00Z,317715.127698929,7506939.395512795,1254751.3034644267,2681347.4071961646,937036.1757654976,-4825591.988316631,5.302155596117895e-4,6.601369745709206e-4
2018-01-01T19:00:00Z,329295.77291664714,7767086.858192222,1295885.5534364528,2809043.0428920006,966589.7805198056,-4958043.815300222,5.469382662570798e-4,6.782562744522683e-4
2018-01-01T20:00:00Z,357360.79800244555,8037231.469239814,1351302.8514786365,2956826.734174882,993942.0534761909,-5080404.735064932,5.624153642467883e-4,6.94995146610287e-4
2018-01-01T21:00:00Z,444011.27280796354,8275169.397479597,1458958.6992166406,3098825.8445048863,1014947.426408677,-5176343.55297471,5.74301111939671e-4,7.081194971878344e-4
2018-01-01T22:00:00Z,503183.3238377309,8315565.56097201,1526278.5793675617,3121648.1388780214,1023095.2555298308,-5193917.422093988,5.789115057417721e-4,7.105235878817831e-4
2018-01-01T23:00:00Z,506085.54958804545,8009272.402502833,1506240.278616327,2996429.348782756,1000154.7290282816,-5012843.0537200775,5.659307645373343e-4,6.857527647371616e-4
2018-01-02T00:00:00Z,500912.8613907979,7604362.161667413,1463090.3908524867,2860165.7956532575,962177.5294616888,-4744196.366014156,5.44441623945468e-4,6.490021210689738e-4
2018-01-02T01:00:00Z,504678.46334884595,7183647.860932944,1422652.7457049992,2737863.2163721295,917974.2823561532,-4445784.644560815,5.19429516615062e-4,6.081796455149584e-4
2018-01-02T02:00:00Z,471504.8346820371,6687336.124234148,1339196.1573441639,2567169.313308011,867691.3226621267,-4120166.8109261375,4.909772451845325e-4,5.636353964192287e-4
2018-01-02T03:00:00Z,466597.82011037285,6306885.778139547,1293177.852249598,2439717.2435854916,826580.032139225,-3867168.534554056,4.677147004987248e-4,5.290254424197433e-4
2018-01-02T04:00:00Z,448456.8276823909,5997660.363374688,1240605.759787376,2320288.580116447,792148.9321049851,-3677371.7832582407,4.482320962569087e-4,5.030614045385557e-4
2018-01-02T05:00:00Z,447503.12748798984,5841891.198244019,1221952.0904294935,2247407.1191873383,774448.9629415036,-3594484.079056681,4.3821668885018827e-4,4.917224354725376e-4
2018-01-02T06:00:00Z,466485.54588113836,5846543.574526744,1203285.5536880363,2250436.239910782,736800.0078068979,-3596107.334615962,4.1691328314209336e-4,4.919444954843359e-4
2018-01-02T07:00:00Z,515700.7650400547,6046826.306810543,1307405.6462608755,2341111.696219805,791704.8812208208,-3705714.610590738,4.479808330782476e-4,5.069386797684881e-4
2018-01-02T08:00:00Z,602533.1493270957,6215550.904298619,1407832.0428427027,2449482.1391539713,805298.893515607,-3766068.765144648,4.556729126613665e-4,5.15195077965117e-4
2018-01-02T09:00:00Z,661448.6095902757,6457307.509261571,1488077.5882474135,2556743.743188343,826628.9786571378,-3900563.766073228,4.67742396553645e-4,5.335938823445312e-4
2018-01-02T10:00:00Z,663005.5630028802,6654486.882741392,1516095.4329267712,2597814.5563287744,853089.869923891,-4056672.326412617,4.827151122648252e-4,5.549494036933254e-4
2018-01-02T11:00:00Z,636845.9198927714,6809893.286892982,1502830.421968889,2666097.323093135,865984.5020761176,-4143795.9637998473,4.900114523415523e-4,5.668678448996411e-4
2018-01-02T12:00:00Z,573538.1404009388,6972179.209742721,1454168.248002071,2732188.883405353,880630.1076011321,-4239990.326337368,4.982985688159567e-4,5.800271537699398e-4
2018-01-02T13:00:00Z,477184.39687149366,7171152.423693924,1376326.1280079016,2801613.8370518843,899141.7311364079,-4369538.58664204,5.087732453395825e-4,5.977492481420927e-4
2018-01-02T14:00:00Z,391571.8910077133,7281184.794016173,1308405.2653535232,2784133.8007256095,916833.3743458099,-4497050.993290564,5.187839415617023e-4,6.151928394256106e-4
2018-01-02T15:00:00Z,347739.2750094682,7272388.320898384,1272967.4817807504,2716530.637744122,925228.2067712822,-4555857.683154262,5.235341005069349e-4,6.232375457383575e-4
2018-01-02T16:00:00Z,326739.95731631044,7204629.213582427,1246009.3039840627,2666261.992620331,919269.3466677524,-4538367.220962096,5.201623199651e-4,6.208448650427376e-4
2018-01-02T17:00:00Z,314869.66981732904,7293924.906363177,1249685.3388603616,2664558.2878263844,934815.6690430326,-4629366.618536793,5.289591009553116e-4,6.332935070224529e-4
2018-01-02T18:00:00Z,315872.5688312814,7413512.397916825,1268161.3878645785,2684484.9273479264,952288.8190332971,-4729027.470568898,5.388461642724779e-4,6.46927028775415e-4
2018-01-02T19:00:00Z,325041.71498601616,7495558.268904606,1284110.3836552724,2745115.626146001,959068.6686692563,-4750442.642758605,5.42682496168498e-4,6.49856606537782e-4
2018-01-02T20:00:00Z,348191.9041493489,7537939.191916091,1309557.0223343293,2797930.9184122044,961365.1181849805,-4740008.273503887,5.439819265390546e-4,6.484291934933218e-4
2018-01-02T21:00:00Z,422995.80780992674,7693848.921380495,1394770.6393072784,2921577.399200648,971774.8314973516,-4772271.522179847,5.498721921574638e-4,6.528427791056867e-4
2018-01-02T22:00:00Z,473200.5539959436,7693279.34375678,1449377.544485857,2924107.039611466,976176.9904899134,-4769172.304145314,5.523631239422847e-4,6.524188086536042e-4
2018-01-02T23:00:00Z,487525.4841381312,7335008.141811898,1431997.493800286,2795928.930334597,944472.0096621548,-4539079.211477301,5.34423075749014e-4,6.209422647536474e-4
2018-01-03T00:00:00Z,485790.658070222,6695920.2350339815,1367860.3988219476,2553260.394846776,882069.7407517256,-4142659.8401872055,4.991131754622306e-4,5.667124241334007e-4
2018-01-03T01:00:00Z,475195.2507517444,6167201.431863816,1298934.8710421459,2379653.2386609763,823739.6202904015,-3787548.19320284,4.6610747273430944e-4,5.181334458769046e-4
2018-01-03T02:00:00Z,460329.8904993981,5676963.760266519,1226991.3110598517,2208548.512115448,766661.4205604536,-3468415.2481510714,4.338101608544086e-4,4.744763241512293e-4
2018-01-03T03:00:00Z,453411.27496213623,5255654.002099396,1167999.1510985,2058363.322447182,714587.8761363637,-3197290.679652214,4.043446992085629e-4,4.373867084493602e-4
2018-01-03T04:00:00Z,435190.555216315,4869310.601681286,1101071.0953925266,1900972.084834201,665880.5401762116,-2968338.5168470843,3.767839837727754e-4,4.0606624280668346e-4
2018-01-03T05:00:00Z,424534.0909012648,4717306.800867357,1068416.1988949452,1838490.6839273754,643882.1079936804,-2878816.116939982,3.64336320243975e-4,3.9381965288070464e-4
2018-01-03T06:00:00Z,439040.1736200604,4658825.383230935,1070235.7983134696,1824847.8099020878,631195.6246934093,-2833977.573328847,3.5715775978224714e-4,3.876857773696202e-4
2018-01-03T07:00:00Z,486673.9661074171,4895463.997177089,1142261.860931626,1933208.4185088514,655587.8948242089,-2962255.578668237,3.7095996026510286e-4,4.0523410191793696e-4
2018-01-03T08:00:00Z,571137.742610059,5199472.929766546,1253845.2882797457,2096865.1578671965,682707.5456696867,-3102607.7718993495,3.8630543061235435e-4,4.2443416533778286e-4
2018-01-03T09:00:00Z,636712.2000242452,5391805.902338884,1336434.7159082638,2194483.723262063,699722.5158840186,-3197322.1790768206,3.95933236013357e-4,0.00043739101754447453
2018-01-03T10:00:00Z,646527.4906757685,5426462.8854575455,1355005.3780270019,2175548.2064807694,708477.8873512334,-3250914.678976776,4.008874035280807e-4,4.4472242700248604e-4
2018-01-03T11:00:00Z,611245.8818173683,5485194.228106054,1324583.6033338245,2198303.9527737694,713337.7215164562,-3286890.275332284,4.036373077027291e-4,4.496438586929415e-4
2018-01-03T12:00:00Z,536621.6169235674,5657482.992881935,1268267.8591561234,2265653.123916047,731646.242232556,-3391829.868965888,4.139970598747523e-4,4.639995079110502e-4
2018-01-03T13:00:00Z,466648.7850413968,5782202.820260756,1216579.5793343724,2287989.2475925954,749930.7942929757,-3494213.5726681603,4.243432495456541e-4,4.780055135101603e-4
2018-01-03T14:00:00Z,379932.7118098089,5865963.191619913,1143719.40749857,2286923.517060276,763786.6956887611,-3579039.674559637,4.321835172989139e-4,4.896096537696061e-4
2018-01-03T15:00:00Z,325410.3276802007,5911566.964210373,1105675.3479977164,2234895.488582155,780265.0203175157,-3676671.475628218,4.4150766543797827e-4,5.029656030366319e-4
2018-01-03T16:00:00Z,304053.7508666015,5943289.842475564,1091164.7238494228,2213826.2924668887,787110.9729828213,-3729463.5500086755,4.453814012844577e-4,5.101875149486242e-4
2018-01-03T17:00:00Z,294223.06981511624,6131310.499454711,1108991.6007371848,2248055.2974879225,814768.5309220685,-3883255.201966788,4.6103124270949506e-4,5.312260851559052e-4
2018-01-03T18:00:00Z,297171.4667653181,6382486.763334816,1144039.8305797596,2321390.172669726,846868.3638144415,-4061096.5906650904,4.791947152633379e-4,5.555546393670834e-4
2018-01-03T19:00:00Z,308895.92391711276,6679878.74637345,1188376.7975538285,2457598.638777333,879480.8736367157,-4222280.107596118,4.976482825779999e-4,5.776044105609938e-4
2018-01-03T20:00:00Z,338200.7592556317,6947570.025475453,1244582.0336137658,2594645.093098546,906381.2743581341,-4352924.932376906,5.128696917307856e-4,5.954765140423789e-4
2018-01-03T21:00:00Z,420806.8387923031,7248562.925130567,1353377.5278539136,2762538.726892597,932570.6890616105,-4486024.19823797,5.276887942713732e-4,6.136843830242286e-4
2018-01-03T22:00:00Z,488575.81586016517,7326413.383319252,1430074.7030115244,2807716.443885524,941498.8871513592,-4518696.939433728,5.327407545573395e-4,6.181539868730677e-4
2018-01-03T23:00:00Z,496498.59191957285,6838388.3614443615,1394210.0250660186,2613543.0471857144,897711.4331464458,-4224845.314258647,5.079639209305865e-4,5.779553287010793e-4
2018-01-04T00:00:00Z,473889.84207295504,6047007.465473136,1287353.216617872,2317590.2772936206,813463.3745449169,-3729417.1881795153,4.602927288326674e-4,5.101811726889155e-4
2018-01-04T01:00:00Z,467632.2568291667,5448688.613263365,1205333.2337879706,2124767.5108514437,737700.9769588038,-3323921.102411921,4.174230904210712e-4,4.5470964506970027e-4
2018-01-04T02:00:00Z,454592.55123467126,4977807.116256165,1128937.5590886427,1969483.924878872,674345.0078539714,-3008323.1913772933,3.815735453528424e-4,4.115361130604226e-4
2018-01-04T03:00:00Z,441804.13807235047,4575645.385072918,1061478.156131504,1820124.005346676,619674.0180591536,-2755521.3797262413,3.5063833687499574e-4,3.769530352715379e-4
2018-01-04T04:00:00Z,421397.2246269319,4174507.9027853813,987740.9837994776,1657865.0714405547,566343.7591725457,-2516642.8313448266,3.2046177188090226e-4,3.442746483295432e-4
2018-01-04T05:00:00Z,407498.6842541997,3915814.072003189,934137.7345397642,1562551.509714873,526639.0502855645,-2353262.562288316,2.979951318661389e-4,3.2192436327007804e-4
2018-01-04T06:00:00Z,426047.39613036957,3838524.3923031637,938238.8976773242,1540611.347115174,512191.5015469547,-2297913.0451879897,2.8982008447994527e-4,3.143525953189055e-4
2018-01-04T07:00:00Z,492877.0541972384,4201576.408325445,1049258.6831645202,1698147.733485172,556381.6289672818,-2503428.674840273,3.148247681255302e-4,3.424669626989423e-4
2018-01-04T08:00:00Z,573781.8637839523,4548191.7879757695,1161346.4614884628,1883671.506497376,587564.5977045104,-2664520.281478394,3.3246943932070547e-4,3.645041606411485e-4
2018-01-04T09:00:00Z,628184.1523335242,4767641.698302053,1240309.305361869,1982667.9129204254,612125.1530283449,-2784973.7853816273,3.4636686283774816e-4,3.809820998941282e-4
2018-01-04T10:00:00Z,635773.3856265293,4876364.846060959,1267774.6094524036,1991693.9769147069,632001.2238258743,-2884670.869146252,3.5761360258308e-4,3.9462057811799514e-4
2018-01-04T11:00:00Z,601661.9517685616,5007578.361157734,1250914.0478409776,2034013.9714617175,649252.0960724159,-2973564.3896960164,3.6737489154774493e-4,4.06781137870406e-4
2018-01-04T12:00:00Z,534903.9473670924,5192484.494043901,1205087.2396902086,2102303.9845725796,670183.2923231162,-3090180.509471321,3.7921866686873814e-4,4.2273412616304536e-4
2018-01-04T13:00:00Z,459673.6539370597,5379515.507129018,1155866.9744985173,2157652.910134409,696193.3205614577,-3221862.596994609,3.939362647956745e-4,4.407481263257758e-4
2018-01-04T14:00:00Z,366601.5978225793,5300272.715219138,1062488.6241946197,2071574.8170285244,695887.0263720404,-3228697.898190614,3.9376295030766657e-4,4.416831898501551e-4
2018-01-04T15:00:00Z,307718.6844707978,5094441.721609293,987511.8939115116,1938047.1294159745,679793.2094407139,-3156394.592193318,3.8465637323921784e-4,4.317921576642407e-4
2018-01-04T16:00:00Z,282709.03223002225,4961080.478139404,948879.9715924135,1860958.0552064253,666170.9393623912,-3100122.4229329787,3.7694830418109394e-4,4.2409417166418067e-4
2018-01-04T17:00:00Z,275173.7914877049,5032197.453694705,955470.8473009625,1853287.3537777034,680297.0558132576,-3178910.0999170016,3.8494147128909664e-4,4.3487226041342183e-4
2018-01-04T18:00:00Z,277983.6748382433,5258646.965032631,987634.7648095706,1929519.0668880893,709651.0899713273,-3329127.8981445413,4.0155125226715735e-4,4.5542193039976186e-4
2018-01-04T19:00:00Z,286605.0741352946,5597402.276995069,1033522.1253536378,2091872.1293564537,746917.0512183432,-3505530.1476386157,4.2263794348365813e-4,4.7955361156353665e-4
2018-01-04T20:00:00Z,317554.15925341833,5912189.114817392,1098680.2850639191,2249816.011803859,781126.1258105008,-3662373.103013533,4.419949161361436e-4,5.010095975430057e-4
2018-01-04T21:00:00Z,397810.0490253184,6164010.821132564,1199414.2373433593,2403383.470674188,801604.1883180409,-3760627.350458376,4.535822888043658e-4,5.144506969571332e-4
