time,baseline_electricity_kwh,baseline_gas_kwh,upgrade_electricity_kwh,upgrade_gas_kwh,incremental_electricity_kwh,incremental_gas_kwh,incremental_electric_unitized
2018-03-07T01:00:00Z,397112.68729586795,2238617.2269352507,767564.4081254703,758833.4869930643,370451.72082960233,-1479783.7399421865,1.5439622498265043e-4
2018-03-07T02:00:00Z,392613.39217239094,1982813.5053313107,706557.8718804959,686737.0715827001,313944.479708105,-1296076.4337486106,1.3084523514298759e-4
2018-03-07T03:00:00Z,385380.40879327233,1736563.7218818064,648618.062054287,602090.8713345369,263237.6532610146,-1134472.8505472695,1.0971173205991707e-4
2018-03-07T04:00:00Z,369012.08767900884,1443754.1656994422,582524.3678675945,529772.5550480548,213512.28018858563,-913981.6106513874,8.898727741021559e-5
2018-03-07T05:00:00Z,347209.94617141155,1191517.2733064967,518547.48442984844,462677.81939885154,171337.5382584369,-728839.4539076451,7.140976169764144e-5
2018-03-07T06:00:00Z,363818.96304902364,1095279.062978398,517294.0498886354,451396.9585647377,153475.08683961176,-643882.1044136604,6.39650802103306e-5
2018-03-07T07:00:00Z,411713.6354308248,1204529.0497051035,576780.7210618996,509921.3366840099,165067.08563107473,-694607.7130210936,6.879637333915526e-5
2018-03-07T08:00:00Z,470229.95450153353,1519433.1600330977,691488.9042056928,633419.8589076052,221258.94970415928,-886013.3011254926,9.221592088017777e-5
2018-03-07T09:00:00Z,523710.3328631853,1892622.7408726537,837976.2448590327,734413.0035041595,314265.91199584736,-1158209.7373684943,1.3097920113376183e-4
2018-03-07T10:00:00Z,559684.0051166227,2122462.4332399443,943259.4479864188,774152.9289840623,383575.4428697962,-1348309.504255882,1.5986590706751125e-4
2018-03-07T11:00:00Z,544508.0615469976,2320287.1752125286,969297.2294050189,839749.5934069573,424789.1678580212,-1480537.5818055712,1.770428918076685e-4
2018-03-07T12:00:00Z,487398.3241122108,2437828.535128748,932541.926674795,870175.8932440556,445143.6025625842,-1567652.6418846925,1.8552617776191544e-4
2018-03-07T13:00:00Z,387176.2918577547,2511866.4538060986,853031.3359437048,854586.7097015488,465855.0440859501,-1657279.7441045498,1.9415825639822307e-4
2018-03-07T14:00:00Z,299850.65786699473,2563522.922170096,788109.3305672763,813771.4411888618,488258.6727002816,-1749751.4809812342,2.03495601832116e-4
2018-03-07T15:00:00Z,271992.772426594,2577178.662157546,778097.2446375428,771622.0315539511,506104.47221094876,-1805556.6306035947,2.1093334316605792e-4
2018-03-07T16:00:00Z,250515.34312804195,2570394.0853870674,768950.0487253764,733911.2309798881,518434.7055973344,-1836482.8544071792,2.1607231642753902e-4
2018-03-07T17:00:00Z,246579.68986548873,2694427.2844634512,782146.9382408011,804868.7869120885,535567.2483753124,-1889558.4975513627,2.2321278785887648e-4
2018-03-07T18:00:00Z,246841.3266648521,2827256.5130037535,804427.4436554317,910094.0936364279,557586.1169905796,-1917162.4193673255,2.3238977368842794e-4
2018-03-07T19:00:00Z,258225.42890599978,3061029.196907439,844119.5374604767,1075190.8595067372,585894.108554477,-1985838.3374007016,2.4418792926054594e-4
2018-03-07T20:00:00Z,287779.7905652224,3321269.605072125,897727.8327529625,1290356.5523180985,609948.0421877401,-2030913.0527540264,2.5421308595476277e-4
2018-03-07T21:00:00Z,347705.2142882387,3535279.6535006706,967355.0113900736,1475897.6278311396,619649.7971018348,-2059382.025669531,2.5825656652245623e-4
2018-03-07T22:00:00Z,391575.927833933,3650995.4516939707,1017589.7814710996,1555467.8362953158,626013.8536371666,-2095527.615398655,2.6090896695517914e-4
2018-03-07T23:00:00Z,409475.9721969279,3687351.5551832737,1037635.1466682176,1558530.7486550075,628159.1744712897,-2128820.8065282665,2.6180309004745003e-4
2018-03-08T00:00:00Z,426442.5004966209,3649247.233628642,1043275.0975003917,1501071.8792411196,616832.5970037708,-2148175.354387522,2.57082418757161e-4
2018-03-08T01:00:00Z,423360.3836778919,3589261.237842516,1026548.2557574933,1451573.7130007509,603187.8720796014,-2137687.524841765,2.513955939949474e-4
2018-03-08T02:00:00Z,404632.0330349454,3528069.169017285,1004275.5716936645,1395229.3760446194,599643.5386587192,-2132839.7929726657,2.49918392865908e-4
2018-03-08T03:00:00Z,401525.9475605375,3520398.245761624,1003891.3162978793,1386618.35024349,602365.3687373418,-2133779.8955181343,2.5105279248009384e-4
2018-03-08T04:00:00Z,393042.80956150946,3485422.8670506505,1006712.553222161,1376023.6001156392,613669.7436606516,-2109399.2669350114,2.557642102325582e-4
2018-03-08T05:00:00Z,389244.66069206456,3653684.955381755,1024395.8704774859,1516597.1766266911,635151.2097854214,-2137087.7787550637,2.6471721838522574e-4
2018-03-08T06:00:00Z,416163.98403638985,3849901.7478534817,1073651.710200237,1656220.81626487,657487.7261638473,-2193680.9315886116,2.740265928979666e-4
2018-03-08T07:00:00Z,446741.42884066317,4042958.245941585,1115545.3881048427,1796690.8735401437,668803.9592641796,-2246267.3724014414,2.787429528808608e-4
2018-03-08T08:00:00Z,512064.5938226748,4130028.7188070063,1184210.792895113,1900492.7907725568,672146.1990724381,-2229535.9280344495,2.8013592578493107e-4
2018-03-08T09:00:00Z,558447.222483568,4208539.925489195,1239134.5889319398,1981850.2588424147,680687.3664483718,-2226689.66664678,2.8369569869362736e-4
2018-03-08T10:00:00Z,580042.4766474052,4161786.128131562,1260513.1159881086,1970532.205025731,680470.6393407034,-2191253.9231058313,2.836053715460021e-4
2018-03-08T11:00:00Z,575711.9713202387,4180620.7876002854,1262509.3265537412,1954824.3440736386,686797.3552335026,-2225796.443526647,2.862422092105658e-4
2018-03-08T12:00:00Z,538498.4888140813,4145045.958571855,1221828.7149281553,1894705.3260695413,683330.226114074,-2250340.6325023137,2.847971851562345e-4
2018-03-08T13:00:00Z,427605.61105116754,4002864.9501561257,1096702.7448195496,1760029.7580168545,669097.133768382,-2242835.192139271,2.78865141641676e-4
2018-03-08T14:00:00Z,332502.77904654754,3733066.315182948,986251.1426227766,1539432.9285004814,653748.363576229,-2193633.3866824666,2.7246810785144907e-4
2018-03-08T15:00:00Z,282631.8279285708,3499380.809264251,925649.5505079615,1367182.2440149086,643017.7225793907,-2132198.5652493425,2.679958099286708e-4
2018-03-08T16:00:00Z,263047.670127051,3331497.1576822167,898690.3635047192,1237902.1724732,635642.6933776683,-2093594.9852090168,2.6492205806342696e-4
2018-03-08T17:00:00Z,256356.88296956354,3342178.7160834977,888294.2744808396,1265970.7477731784,631937.3915112761,-2076207.9683103194,2.633777687851616e-4
2018-03-08T18:00:00Z,255910.56137064996,3375498.3785605496,888444.6462575222,1291875.4013338732,632534.0848868722,-2083622.9772266764,2.636264576141887e-4
2018-03-08T19:00:00Z,268440.11305163254,3476788.919133019,901943.0362312288,1343730.9223998045,633502.9231795963,-2133057.9967332147,2.6403024835561174e-4
2018-03-08T20:00:00Z,293092.00156868796,3637133.4866003934,931942.2056795338,1471641.6562791257,638850.2041108458,-2165491.8303212677,2.6625887881751855e-4
2018-03-08T21:00:00Z,356511.80298811855,3745406.4735683054,988963.132937488,1569069.6723378508,632451.3299493694,-2176336.801230455,2.635919671550258e-4
2018-03-08T22:00:00Z,408606.54074986314,3633364.9427642655,1024583.3305950633,1505930.8503415296,615976.7898452001,-2127434.092422736,2.567257369355716e-4
2018-03-08T23:00:00Z,425481.4835546969,3375237.6579710147,1014389.5874854452,1323584.452386863,588908.1039307483,-2051653.2055841517,2.4544409702019173e-4
2018-03-09T00:00:00Z,415634.1505950559,3082154.2194677107,965503.6219650706,1127308.5800084271,549869.4713700147,-1954845.6394592836,2.2917364352529625e-4
2018-03-09T01:00:00Z,413865.7684091959,2843087.192134861,921350.3305839993,1015365.0967091321,507484.5621748034,-1827722.0954257287,2.1150853466490809e-4
2018-03-09T02:00:00Z,400997.62792903575,2628275.8308791034,862871.3521558243,863402.8514741363,461873.72422678856,-1764872.979404967,1.9249892882018828e-4
2018-03-09T03:00:00Z,399190.8958940888,2502470.234601608,841877.332797081,805415.1466500548,442686.4369029922,-1697055.087951553,1.8450208452474968e-4
2018-03-09T04:00:00Z,371072.13055924024,2321021.8660172983,790131.2759000601,722149.1535840364,419059.14534081984,-1598872.7124332618,1.7465474297213263e-4
2018-03-09T05:00:00Z,365539.40792352473,2256287.2210591733,768815.3196502959,687162.5356417422,403275.91172677116,-1569124.6854174312,1.680766342712979e-4
2018-03-09T06:00:00Z,383320.87051631726,2309286.9254496843,797873.9085894142,704164.3870410399,414553.03807309695,-1605122.5384086445,1.7277669540915932e-4
2018-03-09T07:00:00Z,429085.1078606811,2526136.728342505,885776.0518246726,837202.5026106782,456690.94396399154,-1688934.2257318269,1.9033885866125247e-4
2018-03-09T08:00:00Z,489691.4937066308,2680375.213687599,970334.9460451164,926534.2052970176,480643.45233848563,-1753841.0083905817,2.003217435122268e-4
2018-03-09T09:00:00Z,538779.0482363497,2740638.345256363,1033134.3377349093,950780.7764698185,494355.28949855955,-1789857.5687865445,2.0603653919559206e-4
2018-03-09T10:00:00Z,566026.3637110232,2762238.668993469,1068713.9148286486,965767.1822908616,502687.5511176253,-1796471.4867026072,2.0950924472566926e-4
2018-03-09T11:00:00Z,554492.6465981074,2812645.5122970184,1064067.2755481538,983744.3327757977,509574.6289500464,-1828901.1795212207,2.1237962906645792e-4
2018-03-09T12:00:00Z,513324.84050813183,2894936.058392777,1030899.9544223128,1021301.1854577975,517575.11391418095,-1873634.8729349796,2.1571405729836515e-4
2018-03-09T13:00:00Z,406912.587547428,2927087.2844671593,936300.7164885986,1002721.1833090866,529388.1289411706,-1924366.1011580727,2.2063746519007652e-4
2018-03-09T14:00:00Z,317424.4762111112,2963886.080574032,861428.4390839265,989042.2254359005,544003.9628728153,-1974843.8551381314,2.2672902707826455e-4
2018-03-09T15:00:00Z,278936.1135244502,2964122.178373916,839752.9529989718,949322.4122646624,560816.8394745216,-2014799.7661092537,2.3373626859569995e-4
2018-03-09T16:00:00Z,254937.18164842867,2966431.692524087,828330.2486070977,914557.1036599947,573393.066958669,-2051874.5888640925,2.389777668501204e-4
2018-03-09T17:00:00Z,250743.1715078152,3109112.7727909177,836795.220888137,997913.4542303849,586052.0493803218,-2111199.3185605328,2.4425375556370486e-4
2018-03-09T18:00:00Z,251879.53808865673,3242987.028016393,850666.0080806093,1076572.6194774185,598786.4699919525,-2166414.408538975,2.495611852751231e-4
2018-03-09T19:00:00Z,262472.1700891074,3486509.966910921,882552.1414849777,1222627.7613497644,620079.9713958702,-2263882.2055611564,2.584358538178018e-4
2018-03-09T20:00:00Z,294530.6255127282,3686606.0688010613,924606.2832318133,1374306.1420517978,630075.6577190852,-2312299.9267492634,2.626018386078278e-4
2018-03-09T21:00:00Z,356755.2740694929,3859479.421489826,986815.2890869761,1546424.543742511,630060.0150174832,-2313054.877747315,2.625953190698149e-4
2018-03-09T22:00:00Z,403270.8656939956,3777210.466548961,1022722.1014061498,1525806.1738990487,619451.2357121542,-2251404.2926499126,2.5817381045123227e-4
2018-03-09T23:00:00Z,413312.47091545985,3475208.9937681397,1005917.0461552442,1330067.9360658508,592604.5752397843,-2145141.057702289,2.469847059140949e-4
2018-03-10T00:00:00Z,407165.64609107474,3185554.26023838,962364.2326743514,1147777.3645561906,555198.5865832767,-2037776.8956821896,2.313947029108018e-4
2018-03-10T01:00:00Z,397819.6364875899,2991082.3584279707,915821.1401712252,1039922.5953008182,518001.50368363527,-1951159.7631271523,2.1589176728612695e-4
2018-03-10T02:00:00Z,408662.8040152997,2727520.6095257006,878884.1802611158,911524.2858209913,470221.37624581606,-1815996.3237047093,1.9597804873443882e-4
2018-03-10T03:00:00Z,392754.428788441,2538756.092895208,834086.2581930895,820508.9906493719,441331.8294046485,-1718247.102245836,1.8393751356362932e-4
2018-03-10T04:00:00Z,383334.49480480846,2354489.413116882,800386.3283078893,742862.1695859195,417051.8335030808,-1611627.2435309626,1.7381813902974617e-4
2018-03-10T05:00:00Z,366881.1480382928,2143045.1628893744,745589.6922969832,653469.8342043408,378708.5442586904,-1489575.3286850336,1.5783748951489398e-4
2018-03-10T06:00:00Z,384866.722656817,1979057.4577457889,729500.4167951539,631162.104375321,344633.69413833687,-1347895.353370468,1.4363583264675886e-4
2018-03-10T07:00:00Z,419397.73413999437,2065441.5980780148,767676.1777514274,682186.5138625908,348278.44361143303,-1383255.084215424,1.45154885003685e-4
2018-03-10T08:00:00Z,473518.7063623829,2252753.2222343893,844811.6008555138,787383.5746240246,371292.8944931309,-1465369.6476103647,1.5474680788158472e-4
2018-03-10T09:00:00Z,522155.9024669688,2339069.8532364294,925203.7335123259,812770.7059481486,403047.8310453571,-1526299.1472882808,1.6798157520092044e-4
2018-03-10T10:00:00Z,556277.6806921236,2463760.9170561675,994085.6131086276,859599.185040155,437807.932416504,-1604161.7320160125,1.8246882989554213e-4
2018-03-10T11:00:00Z,546243.8968214616,2603775.6375786467,1022105.7285027314,913666.7642900058,475861.8316812698,-1690108.8732886408,1.9832886795716152e-4
2018-03-10T12:00:00Z,491281.24633226986,2660285.9750235826,984227.683480158,923978.906904187,492946.4371478881,-1736307.0681193955,2.0544936015910525e-4
2018-03-10T13:00:00Z,384624.2607819977,2729167.748451527,889305.4994488694,935725.0867031165,504681.2386668717,-1793442.6617484107,2.1034017036075393e-4
2018-03-10T14:00:00Z,305974.5232422548,2788650.566809466,836524.7535314185,917394.4919703164,530550.2302891638,-1871256.0748391496,2.2112180377210707e-4
2018-03-10T15:00:00Z,267649.3997158523,2797638.920224999,812711.2633598632,872605.1939384828,545061.8636440109,-1925033.7262865163,2.2716993712482348e-4
2018-03-10T16:00:00Z,251797.03545279225,2776142.0417813556,799582.4952868941,824737.1598923478,547785.4598341018,-1951404.881889008,2.283050728158805e-4
2018-03-10T17:00:00Z,247754.65859705565,2888683.0528980196,804788.9919037331,868954.8099157611,557034.3333066774,-2019728.2429822586,2.3215980224272718e-4
2018-03-10T18:00:00Z,247415.06059132513,3016417.1385957147,819074.5629902763,937640.7841034706,571659.5023989511,-2078776.354492244,2.3825525482295325e-4
2018-03-10T19:00:00Z,253805.10419544586,3215263.5414831033,842211.3801667584,1029337.6055580562,588406.2759713125,-2185925.935925047,2.452349460345947e-4
2018-03-10T20:00:00Z,266618.49522000033,3394913.559115041,871554.3130527248,1149848.118983277,604935.8178327244,-2245065.440131764,2.521240997909315e-4
2018-03-10T21:00:00Z,299346.81149444997,3454136.0265950044,900572.5337296473,1208908.6528015584,601225.7222351973,-2245227.373793446,2.5057781258972715e-4
2018-03-10T22:00:00Z,349308.5912023694,3327988.4471278894,923801.4410042621,1158817.8389363699,574492.8498018926,-2169170.6081915195,2.3943613243393832e-4
2018-03-10T23:00:00Z,396990.0686994453,3127700.3909976943,930501.5633223841,1070993.4502652464,533511.4946229388,-2056706.940732448,2.2235599437941953e-4
2018-03-11T00:00:00Z,431367.68078627397,2836529.9879715373,913404.3427738292,947292.2521664641,482036.6619875553,-1889237.7358050733,2.0090240301070083e-4
2018-03-11T01:00:00Z,432204.0607186649,2615575.351610939,873853.5378864742,862555.4725869955,441649.47716780927,-1753019.8790239436,1.840699022468196e-4
2018-03-11T02:00:00Z,430366.8001854307,2491040.8976064664,844966.5140616931,837407.1749282703,414599.7138762624,-1653633.7226781962,1.7279614886935824e-4
2018-03-11T03:00:00Z,432081.1898206029,2511711.248894747,844793.6874391623,847101.3077048658,412712.4976185594,-1664609.941189881,1.720095981542942e-4
2018-03-11T04:00:00Z,419780.9803292255,2446151.4816851737,826162.7252287655,818542.6427657974,406381.74489954003,-1627608.8389193763,1.693710780283077e-4
2018-03-11T05:00:00Z,415180.2599469798,2309777.532684951,807537.5659560591,746838.1216051588,392357.30600907933,-1562939.4110797923,1.6352599673853015e-4
2018-03-11T06:00:00Z,420836.3580840351,2335150.0234314413,816291.9282167235,758213.8504246313,395455.5701326884,-1576936.17300681,1.648172858803734e-4
2018-03-11T07:00:00Z,449991.32624914765,2405760.1244429927,856467.9365648498,795710.5140652587,406476.61031570216,-1610049.610377734,1.694106158717385e-4
2018-03-11T08:00:00Z,499661.445262695,2521897.171983592,920440.5308747379,867717.75504823355,420779.08561204287,-1654179.4169353587,1.7537157669199707e-4
2018-03-11T09:00:00Z,542073.8553365278,2604961.820136025,983599.7047013594,891024.74127174,441525.8493648316,-1713937.0788642853,1.8401837686575265e-4
2018-03-11T10:00:00Z,571354.4697177269,2693968.9160758895,1028568.4349788066,932997.4287827193,457213.9652610797,-1760971.4872931703,1.9055684256931774e-4
2018-03-11T11:00:00Z,582343.7198942627,2817417.97089325,1066422.006742423,961861.1057557713,484078.2868481602,-1855556.8651374786,2.0175330787517877e-4
2018-03-11T12:00:00Z,539673.4575456484,2822089.9418884623,1027976.2830327083,950206.6883651279,488302.8254870599,-1871883.2535233344,2.0351400375392587e-4
2018-03-11T13:00:00Z,407946.77196458343,2823154.3414591774,905139.4456923037,924316.3056705067,497192.6737277203,-1898838.0357886706,2.072190992679995e-4
2018-03-11T14:00:00Z,315865.25208375824,2862226.9375798805,839189.0588364098,902638.1206796309,523323.8067526516,-1959588.8169002496,2.1810998751798185e-4
2018-03-11T15:00:00Z,258442.15601366913,2794353.9591045724,798410.0495717144,818728.2379670825,539967.8935580453,-1975625.72113749,2.250468811171841e-4
2018-03-11T16:00:00Z,254191.88260761928,2926732.87896925,809254.478607619,873837.2946711567,555062.5959999997,-2052895.584298093,2.3133802499162746e-4
2018-03-11T17:00:00Z,248780.51706013305,3055856.118868753,820297.2167315639,953353.8210173531,571516.6996714309,-2102502.2978513995,2.3819573775012937e-4
2018-03-11T18:00:00Z,253626.47463522432,3295244.277659444,853928.2682693914,1104698.6479532535,600301.793634167,-2190545.629706191,2.501927392316304e-4
2018-03-11T19:00:00Z,271511.63320153474,3531874.0185282473,899158.3830445635,1289707.7085367136,627646.7498430287,-2242166.309991534,2.615895226006193e-4
2018-03-11T20:00:00Z,309042.25886757596,3779452.988965124,951778.9174214237,1506936.0960632311,642736.6585538478,-2272516.892901893,2.678786685521236e-4
2018-03-11T21:00:00Z,373383.9704749262,3865045.8726244643,1014209.4441153916,1587385.4046660843,640825.4736404654,-2277660.46795838,2.670821282223628e-4
2018-03-11T22:00:00Z,418504.3340372506,3545575.824575614,1012641.8940339611,1365129.6793963953,594137.5599967105,-2180446.1451792186,2.476236206393264e-4
2018-03-11T23:00:00Z,449355.5261195471,3149211.4663651027,983775.5589435534,1113341.5428905385,534420.0328240063,-2035869.9234745642,2.2273465335334252e-4
2018-03-12T00:00:00Z,444400.8265381623,2782469.5071835713,920111.7818394715,930833.6549280575,475710.95530130924,-1851635.852255514,1.9826598596149202e-4
2018-03-12T01:00:00Z,448083.6735587078,2451567.9038702445,860534.0297746267,801083.0145174335,412450.3562159189,-1650484.889352811,1.7190034331566445e-4
2018-03-12T02:00:00Z,426692.27911896387,2174085.7015061816,774950.0339960209,743433.521825094,348257.75487705704,-1430652.1796810876,1.4514626238889414e-4
2018-03-12T03:00:00Z,406025.74728729157,1834949.290871463,684720.1558418379,641974.3188406127,278694.4085545463,-1192974.9720308504,1.1615377169319928e-4
2018-03-12T04:00:00Z,392551.5782709021,1564276.731721399,625401.7698616058,568621.6975041021,232850.19159070373,-995655.0342172968,9.704689854748471e-5
2018-03-12T05:00:00Z,391937.4760822324,1389759.2717415695,590938.1229159707,547451.6440762654,199000.64683373837,-842307.6276653041,8.293914405749911e-5
2018-03-12T06:00:00Z,435893.972185094,1304433.171941288,612187.4715331091,566143.8906534819,176293.49934801506,-738289.2812878061,7.347529855539499e-5
2018-03-12T07:00:00Z,481784.86495210143,1298828.1968624855,649111.3117580053,601477.5198625611,167326.44680590386,-697350.6769999244,6.973802596661447e-5
2018-03-12T08:00:00Z,526765.9580098478,1472284.0670794295,727876.603448286,653459.334396141,201110.64543843817,-818824.7326832885,8.381854561232183e-5
2018-03-12T09:00:00Z,560631.9023733311,1722240.504650535,827494.3732779841,691585.6168172234,266862.47090465296,-1030654.8878333117,1.1122247726356993e-4
2018-03-12T10:00:00Z,563060.8102493876,1929818.829017974,885262.8702914952,718904.860734802,322202.0600421076,-1210913.968283172,1.3428681513674717e-4
2018-03-12T11:00:00Z,497014.0441674987,2148716.6121060066,879900.9558651996,752932.668726874,382886.91169770085,-1395783.9433791325,1.5957894224111947e-4
2018-03-12T12:00:00Z,391473.74567024776,2336778.1591832745,820517.4760621763,778463.026307925,429043.7303919285,-1558315.1328753494,1.7881610099324563e-4
2018-03-12T13:00:00Z,310634.02990632516,2512651.4993248405,792164.8271082263,806682.2220959587,481530.7972019011,-1705969.2772288818,2.0069156956368172e-4
2018-03-12T14:00:00Z,272523.61507448216,2665367.1427693525,802637.6158302798,835089.822893104,530114.0007557976,-1830277.3198762485,2.2093999278462712e-4
2018-03-12T15:00:00Z,253651.70479909793,2745493.2495296523,808539.9603667344,856147.6318924349,554888.2555676365,-1889345.6176372175,2.3126536368893883e-4
2018-03-12T16:00:00Z,253337.3369572397,2974913.171395873,838657.7115852431,1005053.6195757522,585320.3746280035,-1969859.551820121,2.4394880943085903e-4
2018-03-12T17:00:00Z,252649.5626900614,3224561.0477020512,866935.6792541314,1187558.475903471,614286.11656407,-2037002.5717985802,2.5602110106102104e-4
2018-03-12T18:00:00Z,260879.8944470805,3493070.4245359446,896408.5474840436,1347683.9523025507,635528.6530369632,-2145386.472233394,2.6487452852823904e-4
2018-03-12T19:00:00Z,293317.0546304361,3737933.78964916,942745.0049450477,1550461.498168545,649427.9503146115,-2187472.291480615,2.706674535139152e-4
2018-03-12T20:00:00Z,355950.936445221,3948933.2768743876,1009065.5183049581,1733001.5510364282,653114.5818597372,-2215931.7258379594,2.722039614081009e-4
2018-03-12T21:00:00Z,406808.8915739103,3987678.6043254104,1057804.1396683143,1763676.2230970801,650995.2480944039,-2224002.3812283305,2.713206691612382e-4
2018-03-12T22:00:00Z,417478.9801774509,3608997.4019702272,1028627.9781655476,1469485.202713279,611148.9979880967,-2139512.199256948,2.5471361822798535e-4
2018-03-12T23:00:00Z,428953.40640526457,3087355.0258731204,974511.7996742954,1097917.3246444722,545558.3932690308,-1989437.7012286482,2.2737687987980235e-4
2018-03-13T00:00:00Z,414043.38876286114,2671504.502489293,880201.1948152882,901806.7872740339,466157.80605242704,-1769697.7152152592,1.9428444100491805e-4
2018-03-13T01:00:00Z,401415.4394427737,2300960.4296623156,773192.2484789878,753650.5006846724,371776.80903621414,-1547309.9289776431,1.5494849294461784e-4
2018-03-13T02:00:00Z,389964.2249657235,2011040.834773589,692360.1017642283,677043.456402284,302395.8767985048,-1333997.3783713048,1.2603202847445632e-4
2018-03-13T03:00:00Z,365392.06376650685,1765921.5553210694,634394.3048692305,591545.8843821707,269002.24110272364,-1174375.6709388988,1.1211428697138461e-4
2018-03-13T04:00:00Z,361935.7836175411,1655622.2532551466,616261.8906969647,548618.8234596445,254326.10707942361,-1107003.4297955022,1.0599759331569706e-4
2018-03-13T05:00:00Z,372047.78099621105,1595511.221020667,613616.7603165163,556840.7648188766,241568.97932030522,-1038670.4562017905,1.0068069975877594e-4
2018-03-13T06:00:00Z,408434.72333388677,1604919.2709949636,647090.8802350536,585917.1738214495,238656.15690116683,-1019002.0971735141,9.946669868853482e-5
2018-03-13T07:00:00Z,472034.4158217332,1700190.759545533,719759.8074286953,670926.8005294999,247725.39160696208,-1029263.9590160331,1.032465585820741e-4
2018-03-13T08:00:00Z,516244.22276987985,1851869.5839014342,800401.4664062127,729888.3255929938,284157.2436363328,-1121981.2583084404,1.1843056261332725e-4
2018-03-13T09:00:00Z,554339.499503399,2039809.2001074112,883508.1123941267,772442.421497479,329168.6128907277,-1267366.7786099324,1.3719032293679282e-4
2018-03-13T10:00:00Z,541561.4307082675,2171793.4159145365,926754.1270823239,785133.3622074908,385192.6963740564,-1386660.0537070455,1.6053994317493856e-4
2018-03-13T11:00:00Z,498770.8204779772,2311974.506637372,895311.7922604828,786548.8398721106,396540.97178250557,-1525425.6667652614,1.6526965769537384e-4
2018-03-13T12:00:00Z,377797.2307395967,2441863.49311238,809066.7661884043,802042.4899484583,431269.5354488076,-1639821.0031639219,1.7974376816012996e-4
2018-03-13T13:00:00Z,306229.8525006502,2446699.3202693616,770075.8186373912,739024.2678618198,463845.966136741,-1707675.0524075418,1.9332091637896465e-4
2018-03-13T14:00:00Z,260229.20852079577,2458667.1791174803,744876.6878659299,709213.6856506583,484647.4793451341,-1749453.493466822,2.0199053493576418e-4
2018-03-13T15:00:00Z,247915.8793442044,2513005.3132842663,761613.6216743788,741564.7038500854,513697.7423301743,-1771440.609434181,2.140980531019614e-4
2018-03-13T16:00:00Z,242095.02823705843,2694950.056604118,792551.1009171202,866520.7769134125,550456.0726800618,-1828429.2796907057,2.2941812620076694e-4
2018-03-13T17:00:00Z,250407.61032830452,2936020.846630044,834808.0931814963,1024019.5266469761,584400.4828531917,-1912001.3199830677,2.435654185341844e-4
2018-03-13T18:00:00Z,259458.93161775213,3227730.4369899696,869133.2265274696,1196568.420473895,609674.2949097175,-2031162.0165160745,2.540989940395428e-4
2018-03-13T19:00:00Z,287326.1522187854,3463389.1674271887,913277.9396528245,1361333.0374819844,625951.7874340392,-2102056.1299452046,2.608830991108068e-4
2018-03-13T20:00:00Z,359579.53861343977,3705312.2165328003,993383.7099496797,1565755.5779467789,633804.1713362399,-2139556.6385860215,2.6415580203927285e-4
2018-03-13T21:00:00Z,399422.0041951663,3866614.189046474,1043719.9052894757,1666791.1654300021,644297.9010943094,-2199823.0236164723,2.6852936050731214e-4
2018-03-13T22:00:00Z,413188.33850920456,3952741.971385537,1066050.618730213,1699435.217008986,652862.2802210085,-2253306.754376551,2.720988075691893e-4
2018-03-13T23:00:00Z,412942.5967130811,3981444.084408464,1066977.3226492696,1735122.8080621103,654034.7259361885,-2246321.276346354,2.725874574586148e-4
2018-03-14T00:00:00Z,422886.81350199494,3794066.947364307,1057180.7023190123,1637283.6727527305,634293.8888170173,-2156783.2746115765,2.643599056406024e-4
2018-03-14T01:00:00Z,402144.08657542634,3518942.543479681,1014600.7639570623,1465493.2791548076,612456.6773816359,-2053449.2643248735,2.5525863057506776e-4
2018-03-14T02:00:00Z,400409.76511079504,3337178.810937808,999225.2497912014,1342053.7628956018,598815.4846804064,-1995125.048042206,2.4957327796659793e-4
2018-03-14T03:00:00Z,381802.77155607665,3076241.866200966,951246.8132653399,1137778.2197456108,569444.0417092633,-1938463.646455355,2.3733189896346573e-4
2018-03-14T04:00:00Z,378143.8931912115,2850108.162474466,914393.8698009278,970241.7273149865,536249.9766097163,-1879866.4351594795,2.23497334146973e-4
2018-03-14T05:00:00Z,379326.1786703012,2808492.394499983,910361.3327091029,966173.9389451512,531035.1540388017,-1842318.455554832,2.2132390945049578e-4
2018-03-14T06:00:00Z,434822.9517286838,2822867.2234645206,964201.4932075845,986114.5535635198,529378.5414789007,-1836752.6699010008,2.2063346934419862e-4
2018-03-14T07:00:00Z,478985.8305720288,2778849.513450777,989967.293459632,1003223.3994872258,510981.46288760315,-1775626.1139635514,2.129659668722314e-4
2018-03-14T08:00:00Z,527880.6266497576,2821745.0749487043,1040733.4107918252,1028207.9149264895,512852.78414206754,-1793537.160022215,2.1374589289544456e-4
2018-03-14T09:00:00Z,557636.3250166874,2827610.8445593547,1076734.5839238835,1022223.6157908767,519098.2589071961,-1805387.2287684781,2.1634887102387875e-4
2018-03-14T10:00:00Z,557912.5953110956,2846177.019495856,1079157.6888622493,1029566.013357565,521245.09355115367,-1816611.006138291,2.1724362503918398e-4
2018-03-14T11:00:00Z,501743.6906871357,2915365.5056309476,1031253.9336214515,1055601.1011553383,529510.2429343158,-1859764.4044756093,2.2068835964810996e-4
2018-03-14T12:00:00Z,387949.0917771856,2950656.3222418055,926855.552341094,1040157.8057929641,538906.4605639083,-1910498.5164488414,2.2460449891688073e-4
